mu,lambda,line_id,stability_flux,stability_noflux,delta_stability
1.25,0.52,5,6.105304907026225,6.102893170468318,0.0024117365579074956
1.25,0.52,6,8.267820111757732,8.26862663419799,-0.0008065224402571403
1.25,0.52,7,5.842976215289111,5.831567987399611,0.011408227889500466
1.25,0.52,8,12.182014237904095,12.209630891080048,-0.02761665317595252
1.25,0.52,9,7.412802349114963,7.41284776812574,-4.541901077725896e-05
1.25,0.52,10,4.414547743819309,4.414217816289496,0.00032992752981275686
1.25,0.52,11,6.105304907026225,6.102893170468318,0.0024117365579074956
1.25,0.52,12,5.654506130508766,5.643790110579733,0.010716019929033038
1.25,0.52,13,7.053118768063112,7.049353520592587,0.0037652474705254235
1.25,0.52,14,5.7701729734328415,5.759025466137199,0.011147507295642178
1.25,0.52,15,8.084709346186406,8.097929032136832,-0.013219685950426552
1.25,0.52,16,8.6251745028469,8.62648374231218,-0.0013092394652804984
1.25,0.52,17,2.267926616268709,2.26672827999071,0.0011983362779992568
1.25,0.52,18,5.605823641259293,5.615146241450537,-0.009322600191244312
1.25,0.52,19,12.769099886413708,12.731717723434832,0.037382162978875755
1.25,0.52,20,2.7491588141820325,2.749480821319265,-0.0003220071372327382
1.25,0.52,21,9.915427601682797,9.90774780227071,0.007679799412086297
1.25,0.52,22,5.17761345465638,5.176393145031919,0.00122030962446118
1.25,0.52,23,8.147924957743909,8.143625673340715,0.004299284403193937
1.25,0.52,24,5.693997298741309,5.683684711523189,0.010312587218120228
1.25,0.52,25,6.105304907026225,6.102893170468318,0.0024117365579074956
1.25,0.52,26,5.9802045422664225,5.968458391221197,0.011746151045225695
1.25,0.52,27,4.005615066317556,4.0033148853281695,0.0023001809893861136
1.25,0.52,28,2.3909908049853468,2.391083288326109,-9.248334076206177e-05
1.25,0.52,29,8.598233492399666,8.599493630447459,-0.0012601380477921253
1.25,0.52,30,6.105304907026225,6.102893170468318,0.0024117365579074956
1.25,0.52,31,2.2930260924102193,2.2927164670298894,0.00030962538032985876
1.25,0.52,32,6.43183434450286,6.440218793834148,-0.008384449331288124
1.25,0.52,33,12.587425745354368,12.58432368364234,0.0031020617120276484
1.25,0.52,34,4.390223001899696,4.391671967204164,-0.0014489653044682527
1.25,0.52,35,6.135831133541368,6.12314799209792,0.012683141443448065
1.25,0.52,36,8.267820111757732,8.26862663419799,-0.0008065224402571403
1.25,0.52,37,4.390223001899696,4.391671967204164,-0.0014489653044682527
1.25,0.52,38,7.760783849527783,7.7563295779293115,0.004454271598471671
1.25,0.52,39,9.86520197290692,9.883122817896187,-0.01792084498926627
1.25,0.53,0,5.1773935792257,5.178430365895758,-0.0010367866700580208
1.25,0.53,1,5.015701766793771,5.007599350373615,0.0081024164201553
1.25,0.53,2,4.2675957862548515,4.268187135211769,-0.0005913489569175923
1.25,0.53,3,8.512004161426878,8.52273680604407,-0.010732644617192477
1.25,0.53,4,6.207739713031486,6.208464621729478,-0.0007249086979914665
1.25,0.53,5,6.029773300982215,6.027702336568284,0.0020709644139307315
1.25,0.53,6,8.092071454752233,8.093201392005241,-0.0011299372530082508
1.25,0.53,7,5.899501330678616,5.88810998406998,0.011391346608635722
1.25,0.53,8,11.353036171398074,11.377967739479677,-0.024931568081603572
1.25,0.53,9,7.302324375065761,7.303330488409737,-0.001006113343976267
1.25,0.53,10,4.411328052734084,4.4113820905667485,-5.4037832664555197e-05
1.25,0.53,11,6.029773300982215,6.027702336568284,0.0020709644139307315
1.25,0.53,12,5.697816108482048,5.687157794873592,0.010658313608455927
1.25,0.53,13,7.186858181895931,7.183241835565762,0.0036163463301690513
1.25,0.53,14,5.820909668680283,5.80979699433656,0.011112674343722873
1.25,0.53,15,7.713527739107524,7.728557592163108,-0.015029853055584574
1.25,0.53,16,8.41440999829005,8.416041125708382,-0.0016311274183316016
1.25,0.53,17,2.2577995619211753,2.256629808706277,0.001169753214898428
1.25,0.53,18,5.5297436898395915,5.539225597471232,-0.00948190763164014
1.25,0.53,19,12.524421447907438,12.48873577083892,0.03568567706851766
1.25,0.53,20,2.7147940380815605,2.7151706134770897,-0.0003765753955291551
1.25,0.53,21,9.910663246847612,9.90385174837547,0.006811498472142574
1.25,0.53,22,5.085584196642217,5.085618989135245,-3.4792493027957505e-05
1.25,0.53,23,8.38366312560336,8.379494576499518,0.004168549103841457
1.25,0.53,24,5.563893716852394,5.553879270096671,0.01001444675572305
1.25,0.53,25,6.029773300982215,6.027702336568284,0.0020709644139307315
1.25,0.53,26,5.8813387908453505,5.8697298748448965,0.011608916000453995
1.25,0.53,27,4.021343836724547,4.0193884299340725,0.0019554067904747896
1.25,0.53,28,2.3884402310058497,2.3885726216171626,-0.00013239061131287144
1.25,0.53,29,8.38932618355577,8.390907450088816,-0.0015812665330461328
1.25,0.53,30,6.029773300982215,6.027702336568284,0.0020709644139307315
1.25,0.53,31,2.2765961834449375,2.2767069280801198,-0.0001107446351822361
1.25,0.53,32,6.229471722881227,6.239202387303521,-0.00973066442229431
1.25,0.53,33,12.874147630293695,12.861222790249467,0.012924840044227892
1.25,0.53,34,4.241502685600445,4.24293070468627,-0.0014280190858242392
1.25,0.53,35,6.010403582437383,5.99796783672005,0.012435745717333191
1.25,0.53,36,8.092071454752233,8.093201392005241,-0.0011299372530082508
1.25,0.53,37,4.241502685600445,4.24293070468627,-0.0014280190858242392
1.25,0.53,38,7.9925971542779015,7.98821943051511,0.004377723762791774
1.25,0.53,39,10.173676814902466,10.191394295150767,-0.017717480248300888
1.25,0.54,0,5.190996811814465,5.185153885229467,0.005842926584997521
1.25,0.54,1,5.0632241744213875,5.055169091960582,0.008055082460805885
1.25,0.54,2,4.195696639230235,4.196559382847123,-0.0008627436168877622
1.25,0.54,3,8.216399899427298,8.226463619727403,-0.010063720300104606
1.25,0.54,4,6.200386173510616,6.200930150797111,-0.0005439772864956893
1.25,0.54,5,5.935651185980839,5.9338973437507345,0.001753842230104219
1.25,0.54,6,7.911510612615435,7.912908628348661,-0.0013980157332262877
1.25,0.54,7,5.961035464540405,5.949707781056915,0.011327683483489892
1.25,0.54,8,11.028503031504602,11.055208637831077,-0.026705606326475007
1.25,0.54,9,7.1711774843132865,7.173020125141585,-0.0018426408282987694
1.25,0.54,10,4.390610084110836,4.391031680938102,-0.0004215968272660575
1.25,0.54,11,5.935651185980839,5.9338973437507345,0.001753842230104219
1.25,0.54,12,5.745253206061334,5.734695626429766,0.010557579631568004
1.25,0.54,13,7.2829786442928794,7.2795975959390375,0.003381048353841898
1.25,0.54,14,5.876238885682215,5.865206484918921,0.011032400763294703
1.25,0.54,15,7.335543210643871,7.351174983708626,-0.015631773064755272
1.25,0.54,16,8.200525336073055,8.202411408893258,-0.0018860728202039212
1.25,0.54,17,2.250935018720674,2.2497945506961456,0.001140468024528385
1.25,0.54,18,5.425739197745184,5.4351232724932705,-0.009384074748086668
1.25,0.54,19,12.143725551207012,12.111016614296416,0.03270893691059662
1.25,0.54,20,2.6913347656260154,2.6916902840075188,-0.00035551838150338355
1.25,0.54,21,9.86975785573496,9.863794741261145,0.005963114473814812
1.25,0.54,22,4.965452727940785,4.966511515585575,-0.0010587876447898381
1.25,0.54,23,8.554770362882017,8.550886003652934,0.0038843592290831452
1.25,0.54,24,5.44123663388259,5.431547315188672,0.009689318693918203
1.25,0.54,25,5.935651185980839,5.9338973437507345,0.001753842230104219
1.25,0.54,26,5.789906836229113,5.778469000727401,0.011437835501712179
1.25,0.54,27,4.0195452373938645,4.017954214828351,0.0015910225655133559
1.25,0.54,28,2.3846578880142935,2.3848332586688317,-0.00017537065453820944
1.25,0.54,29,8.185335773692092,8.180132058131463,0.005203715560629263
1.25,0.54,30,5.935651185980839,5.9338973437507345,0.001753842230104219
1.25,0.54,31,2.2702183524180506,2.270368335694358,-0.00014998327630744157
1.25,0.54,32,6.002641353263436,6.012986401202245,-0.010345047938809415
1.25,0.54,33,13.146238594242844,13.135806324101447,0.010432270141397026
1.25,0.54,34,4.213441115631582,4.2173691878027615,-0.003928072171179409
1.25,0.54,35,5.890634143519477,5.8784970965264725,0.012137046993004219
1.25,0.54,36,7.911510612615435,7.912908628348661,-0.0013980157332262877
1.25,0.54,37,4.097010557692743,4.098390959074797,-0.0013804013820539751
1.25,0.54,38,8.180017067100263,8.17584516662358,0.0041719004766829215
1.25,0.54,39,10.57026056727565,10.588272367078014,-0.018011799802364337
1.25,0.55,0,5.280546156745977,5.275446191224565,0.005099965521412564
1.25,0.55,1,5.114719532978447,5.106745240841764,0.00797429213668277
1.25,0.55,2,4.186850151632298,4.185476170977263,0.001373980655034579
1.25,0.55,3,7.892329169047413,7.901650937962972,-0.00932176891555958
1.25,0.55,4,6.167870935738577,6.168265731932068,-0.0003947961934906985
1.25,0.55,5,5.825696393917484,5.824228414866096,0.0014679790513882907
1.25,0.55,6,7.72838752537098,7.730001478501224,-0.001613953130243928
1.25,0.55,7,6.026210951917101,6.015007773751011,0.011203178166090844
1.25,0.55,8,10.648560886634172,10.675962390155677,-0.027401503521504722
1.25,0.55,9,7.038363379073627,7.034110732913858,0.004252646159769391
1.25,0.55,10,4.353232329599706,4.353990763885037,-0.0007584342853306225
1.25,0.55,11,5.825696393917484,5.824228414866096,0.0014679790513882907
1.25,0.55,12,5.795516093423115,5.785113871428579,0.010402221994535665
1.25,0.55,13,7.330287190989446,7.327222790205883,0.0030644007835629594
1.25,0.55,14,5.934813885648313,5.923920211992143,0.010893673656170222
1.25,0.55,15,7.104178245199,7.106183317029418,-0.0020050718304185366
1.25,0.55,16,7.98613511377302,7.988215334698613,-0.0020802209255927906
1.25,0.55,17,2.2470767111011054,2.2459663993065737,0.0011103117945316932
1.25,0.55,18,5.3003527145026705,5.309429496487647,-0.009076781984976634
1.25,0.55,19,11.656596096085961,11.627655671941524,0.028940424144437316
1.25,0.55,20,2.6820439198284705,2.681560262387678,0.0004836574407924843
1.25,0.55,21,9.79330441070235,9.788144082917231,0.005160327785118213
1.25,0.55,22,4.994480348380801,4.989485536779905,0.0049948116008957655
1.25,0.55,23,8.637913274094718,8.634461546860004,0.003451727234713431
1.25,0.55,24,5.326112002617544,5.316766182797231,0.009345819820312684
1.25,0.55,25,5.825696393917484,5.824228414866096,0.0014679790513882907
1.25,0.55,26,5.7060573728687505,5.694816685436506,0.011240687432244378
1.25,0.55,27,4.000418517736411,3.999195919804926,0.0012225979314850477
1.25,0.55,28,2.379496188728672,2.379717006506219,-0.00022081777754712206
1.25,0.55,29,8.246895960483199,8.242637838856895,0.00425812162630379
1.25,0.55,30,5.825696393917484,5.824228414866096,0.0014679790513882907
1.25,0.55,31,2.2637369220704073,2.2630071617845053,0.0007297602859019925
1.25,0.55,32,5.767212363873379,5.777630487029569,-0.01041812315618973
1.25,0.55,33,13.219411709424499,13.212308172268111,0.007103537156387674
1.25,0.55,34,4.210747396907199,4.214882294463982,-0.004134897556783201
1.25,0.55,35,5.777128446107894,5.7653281020071665,0.0118003441007275
1.25,0.55,36,7.72838752537098,7.730001478501224,-0.001613953130243928
1.25,0.55,37,4.054550499216126,4.057939343346891,-0.003388844130764568
1.25,0.55,38,8.302631219588585,8.298801609624235,0.0038296099643506665
1.25,0.55,39,10.782440839527998,10.79977932240034,-0.017338482872341743
1.25,0.56,0,5.344738833421198,5.340460734035423,0.004278099385775391
1.25,0.56,1,5.169211802676556,5.161360336184775,0.007851466491780812
1.25,0.56,2,4.193646501616661,4.1924618792913,0.0011846223253613175
1.25,0.56,3,7.5507044964448315,7.5592470157389595,-0.00854251929412797
1.25,0.56,4,6.1118709426896105,6.112156075575726,-0.0002851328861153135
1.25,0.56,5,5.703129541344023,5.701911578930641,0.001217962413381457
1.25,0.56,6,7.544832974137992,7.5466152996187486,-0.0017823254807565192
1.25,0.56,7,6.0934456584462735,6.082442921852509,0.011002736593764162
1.25,0.56,8,10.149733289571921,10.17667891607341,-0.026945626501488462
1.25,0.56,9,7.059755508157453,7.05604130067341,0.0037142074840428307
1.25,0.56,10,4.30069837480877,4.301751665210183,-0.0010532904014128874
1.25,0.56,11,5.703129541344023,5.701911578930641,0.001217962413381457
1.25,0.56,12,5.8471394738309685,5.836959315850344,0.010180157980624216
1.25,0.56,13,7.319638977898849,7.316955047302047,0.0026839305968024973
1.25,0.56,14,5.995095333873151,5.984412630626234,0.010682703246917669
1.25,0.56,15,7.165435995899749,7.169606498391997,-0.0041705024922480405
1.25,0.56,16,7.773604663799519,7.775825544618825,-0.002220880819305826
1.25,0.56,17,2.245973273360999,2.2448941261827686,0.001079147178230322
1.25,0.56,18,5.2501782139549515,5.250962802606751,-0.0007845886517996448
1.25,0.56,19,11.097064145146499,11.072186476017242,0.02487766912925693
1.25,0.56,20,2.6937771360695315,2.6933262165378666,0.00045091953166487286
1.25,0.56,21,9.683244709231282,9.678821124397306,0.00442358483397598
1.25,0.56,22,5.090656452174453,5.086331169754805,0.004325282419647358
1.25,0.56,23,8.615479689584493,8.612572352107657,0.002907337476836247
1.25,0.56,24,5.218278119229959,5.209288448571528,0.008989670658430704
1.25,0.56,25,5.703129541344023,5.701911578930641,0.001217962413381457
1.25,0.56,26,5.629610857775751,5.618588462321274,0.011022395454477696
1.25,0.56,27,3.9649207665135475,3.964055530647733,0.0008652358658145509
1.25,0.56,28,2.3728177282186813,2.373085760024012,-0.0002680318053305264
1.25,0.56,29,8.2739651847276,8.270674625420279,0.0032905593073220274
1.25,0.56,30,5.703129541344023,5.701911578930641,0.001217962413381457
1.25,0.56,31,2.2680312638269657,2.2673372880779255,0.0006939757490402876
1.25,0.56,32,5.534367134773045,5.544497965211885,-0.010130830438840555
1.25,0.56,33,13.101520796770433,13.098133143931555,0.003387652838878097
1.25,0.56,34,4.190667475569649,4.1949445207432605,-0.004277045173611604
1.25,0.56,35,5.670022261581893,5.658587267646274,0.01143499393561953
1.25,0.56,36,7.544832974137992,7.5466152996187486,-0.0017823254807565192
1.25,0.56,37,4.038394765476657,4.042045482236798,-0.0036507167601405044
1.25,0.56,38,8.341926901151812,8.338560003492848,0.0033668976589638078
1.25,0.56,39,10.790046643419663,10.805869716107267,-0.015823072687604522
1.75,0.4,0,5.468123542921454,5.46622252671233,0.0019010162091239735
1.75,0.4,1,5.560276442627048,5.548978129564661,0.011298313062386711
1.75,0.4,2,5.273164854921469,5.277878189491988,-0.00471333457051859
1.75,0.4,3,11.03712468583685,11.052182913751452,-0.015058227914600764
1.75,0.4,4,6.169501404867399,6.175130070768298,-0.005628665900899499
1.75,0.4,5,5.829784510700094,5.824714037759407,0.005070472940686521
1.75,0.4,6,9.383487058930216,9.377606717580953,0.005880341349262963
1.75,0.4,7,6.487634070722155,6.472468294304243,0.015165776417911836
1.75,0.4,8,13.483012713731934,13.513143143533696,-0.03013042980176195
1.75,0.4,9,9.524361268052663,9.540410056466303,-0.01604878841363977
1.75,0.4,10,5.468123542923155,5.466222526714028,0.001901016209126638
1.75,0.4,11,5.829784510700094,5.824714037759407,0.005070472940686521
1.75,0.4,12,6.292283265818663,6.277868339197742,0.014414926620921698
1.75,0.4,13,6.4275734396692465,6.42669467506463,0.0008787646046162223
1.75,0.4,14,6.3654687906931,6.35076164442082,0.014707146272280092
1.75,0.4,15,9.52436126804748,9.540410056461093,-0.016048788413613124
1.75,0.4,16,10.052144941751015,10.045770714274484,0.006374227476531047
1.75,0.4,17,2.728465930880331,2.7271059059142893,0.0013600249660417063
1.75,0.4,18,9.524361268057842,9.540410056471513,-0.016048788413671744
1.75,0.4,19,11.783369568446687,11.771499387324067,0.011870181122620949
1.75,0.4,20,3.171673150347003,3.1716157056471115,5.744469989155121e-05
1.75,0.4,21,9.011323437585295,9.000781527551071,0.01054191003422389
1.75,0.4,22,5.273164854920123,5.277878189490638,-0.004713334570515038
1.75,0.4,23,8.010626231001314,8.01067186313177,-4.563213045649661e-05
1.75,0.4,24,10.359895840820885,10.35797206207751,0.0019237787433752374
1.75,0.4,25,5.829784510700094,5.824714037759407,0.005070472940686521
1.75,0.4,26,10.367226171276796,10.35240453959559,0.014821631681206426
1.75,0.4,27,5.273164854921469,5.277878189491988,-0.00471333457051859
1.75,0.4,28,2.807350331986136,2.8072219284103452,0.00012840357579069206
1.75,0.4,29,10.024253042958454,10.017891387871574,0.006361655086880802
1.75,0.4,30,5.829784510700094,5.824714037759407,0.005070472940686521
1.75,0.4,31,2.743809692852911,2.743783896776515,2.579607639630055e-05
1.75,0.4,32,8.14904367421769,8.137486431278244,0.011557242939446155
1.75,0.4,33,13.452856684983123,13.464940049014723,-0.012083364031600041
1.75,0.4,34,5.468123542923155,5.466222526714028,0.001901016209126638
1.75,0.4,35,13.844166247445136,13.825823483006154,0.018342764438981973
1.75,0.4,36,9.383487058930216,9.377606717580953,0.005880341349262963
1.75,0.4,37,5.468123542923155,5.466222526714028,0.001901016209126638
1.75,0.4,38,7.611674402881987,7.610028417939926,0.0016459849420611405
1.75,0.4,39,11.64013973618758,11.661160634532163,-0.02102089834458276
1.75,0.41,0,5.483625771728762,5.482016482063734,0.0016092896650281574
1.75,0.41,1,5.431950902577688,5.4210895466549,0.010861355922787475
1.75,0.41,2,4.994313194982276,4.99897329464901,-0.004660099666734752
1.75,0.41,3,10.816629585412876,10.833279657582697,-0.016650072169820618
1.75,0.41,4,6.108021634302106,6.114085722889588,-0.00606408858748253
1.75,0.41,5,5.91171243793293,5.906736449745146,0.0049759881877848855
1.75,0.41,6,9.342589986847285,9.337605774646681,0.004984212200604077
1.75,0.41,7,6.346679566618962,6.331979305637585,0.014700260981377333
1.75,0.41,8,13.741322096620397,13.769911973368178,-0.02858987674778035
1.75,0.41,9,8.957725654211979,8.973582666365022,-0.01585701215304347
1.75,0.41,10,5.483625771730473,5.482016482065445,0.0016092896650281574
1.75,0.41,11,5.91171243793293,5.906736449745146,0.0049759881877848855
1.75,0.41,12,6.145310752755851,6.131401818283174,0.013908934472676826
1.75,0.41,13,6.316635956477146,6.315766391906289,0.0008695645708574062
1.75,0.41,14,6.237954174226355,6.223687627307569,0.014266546918785927
1.75,0.41,15,8.957725654207707,8.973582666360722,-0.01585701215301505
1.75,0.41,16,9.99995752018639,9.994685632701708,0.00527188748468177
1.75,0.41,17,2.6530254016772292,2.6516997420843746,0.0013256595928545778
1.75,0.41,18,8.957725654216247,8.97358266636932,-0.015857012153071892
1.75,0.41,19,11.61866799135722,11.60225134804597,0.016416643311250922
1.75,0.41,20,3.1403456647352064,3.140258389671638,8.727506356853709e-05
1.75,0.41,21,8.864244604158484,8.854928215347542,0.009316388810942655
1.75,0.41,22,5.0916181310610495,5.088412415410065,0.0032057156509841533
1.75,0.41,23,7.591206490243801,7.591283264896053,-7.677465225253144e-05
1.75,0.41,24,9.63365502137887,9.62236178615475,0.011293235224119513
1.75,0.41,25,5.91171243793293,5.906736449745146,0.0049759881877848855
1.75,0.41,26,9.845491638492309,9.833763352465775,0.011728286026533752
1.75,0.41,27,4.994313194982276,4.99897329464901,-0.004660099666734752
1.75,0.41,28,2.7483581378624073,2.74819778192011,0.00016035594229713013
1.75,0.41,29,9.97117173902968,9.965903441511069,0.0052682975186115755
1.75,0.41,30,5.91171243793293,5.906736449745146,0.0049759881877848855
1.75,0.41,31,2.685694336781377,2.6856422792817423,5.20574996345502e-05
1.75,0.41,32,7.9524886065079095,7.945084019482543,0.007404587025366283
1.75,0.41,33,12.91797603777301,12.92460888171298,-0.006632843939968325
1.75,0.41,34,5.483625771730473,5.482016482065445,0.0016092896650281574
1.75,0.41,35,12.463952323218683,12.44327798215536,0.020674341063323
1.75,0.41,36,9.342589986847285,9.337605774646681,0.004984212200604077
1.75,0.41,37,5.483625771730473,5.482016482065445,0.0016092896650281574
1.75,0.41,38,7.261603260648779,7.260060904821549,0.0015423558272296134
1.75,0.41,39,11.568611122235339,11.58738697406312,-0.01877585182778141
1.75,0.42,0,5.4789262167112724,5.477631789571572,0.0012944271397001827
1.75,0.42,1,5.318977907482711,5.3085089207980385,0.01046898668467211
1.75,0.42,2,4.856514735656959,4.857799933804625,-0.0012851981476655894
1.75,0.42,3,10.508334508212885,10.526042507407556,-0.017707999194671586
1.75,0.42,4,5.9965641964448215,6.002881186434958,-0.006316989990136079
1.75,0.42,5,5.9939645332534095,5.9891124143040075,0.004852118949401962
1.75,0.42,6,9.294216421842536,9.290158154517574,0.004058267324962728
1.75,0.42,7,6.242605259369489,6.228263466860879,0.014341792508609785
1.75,0.42,8,13.699927028170979,13.725321181085539,-0.025394152914559598
1.75,0.42,9,8.410452165453409,8.425668077298766,-0.015215911845357866
1.75,0.42,10,5.478926216712977,5.477631789573277,0.0012944271397001827
1.75,0.42,11,5.9939645332534095,5.9891124143040075,0.004852118949401962
1.75,0.42,12,6.03186293143017,6.0183638462612485,0.013499085168921177
1.75,0.42,13,6.206131874211807,6.205288869413805,0.0008430047980017008
1.75,0.42,14,6.127155302993524,6.113284346498891,0.013870956494632658
1.75,0.42,15,9.308277128324592,9.298748921259259,0.009528207065333305
1.75,0.42,16,9.936955409518122,9.932817204211462,0.00413820530665987
1.75,0.42,17,2.585482770446499,2.5841891343642858,0.001293636082213112
1.75,0.42,18,8.41045216545691,8.42566807730229,-0.015215911845380958
1.75,0.42,19,11.2688741638372,11.24951119287236,0.019362970964840187
1.75,0.42,20,3.102336606775014,3.1022207883591766,0.00011581841583740982
1.75,0.42,21,8.89075965357661,8.87736366455372,0.013395989022891186
1.75,0.42,22,5.156860007756586,5.15468559275189,0.002174415004695618
1.75,0.42,23,7.331972964200578,7.33121017300402,0.0007627911965588652
1.75,0.42,24,9.20327617320279,9.190761686883423,0.012514486319366469
1.75,0.42,25,5.9939645332534095,5.9891124143040075,0.004852118949401962
1.75,0.42,26,9.527968005934145,9.514179707924482,0.01378829800966308
1.75,0.42,27,4.723484742911527,4.727997211891775,-0.004512468980247597
1.75,0.42,28,2.690544249192056,2.6903556812781955,0.00018856791386046012
1.75,0.42,29,9.907459859163207,9.90331533090858,0.004144528254627744
1.75,0.42,30,5.9939645332534095,5.9891124143040075,0.004852118949401962
1.75,0.42,31,2.628795908109192,2.628720911497371,7.499661182119866e-05
1.75,0.42,32,7.648519829804663,7.622848941495091,0.025670888309571538
1.75,0.42,33,12.621191908623555,12.632916948384906,-0.011725039761351752
1.75,0.42,34,5.478926216712977,5.477631789573277,0.0012944271397001827
1.75,0.42,35,11.07152495014628,11.051588991213448,0.019935958932832065
1.75,0.42,36,9.294216421842536,9.290158154517574,0.004058267324962728
1.75,0.42,37,5.478926216712977,5.477631789573277,0.0012944271397001827
1.75,0.42,38,7.072437064402649,7.071414068537738,0.0010229958649112803
1.75,0.42,39,11.30805414188909,11.324028890050913,-0.01597474816182398
1.75,0.43,0,5.452167011145293,5.451198192126572,0.0009688190187207013
1.75,0.43,1,5.251260962300641,5.241022624086623,0.010238338214017872
1.75,0.43,2,4.779995688082639,4.7817505491706935,-0.001754861088054227
1.75,0.43,3,10.407758989433285,10.422378985403684,-0.014619995970399202
1.75,0.43,4,6.015582464652942,6.01951606241347,-0.003933597760528151
1.75,0.43,5,6.073942213191119,6.069248979319612,0.0046932338715066635
1.75,0.43,6,9.236285431577622,9.233171702366715,0.0031137292109075787
1.75,0.43,7,6.153846515497355,6.139825338467179,0.014021177030175913
1.75,0.43,8,13.389861934972414,13.411188270284976,-0.021326335312561895
1.75,0.43,9,8.155920202626499,8.159114510234522,-0.0031943076080231947
1.75,0.43,10,5.45216701114697,5.451198192128249,0.0009688190187207013
1.75,0.43,11,6.073942213191119,6.069248979319612,0.0046932338715066635
1.75,0.43,12,5.933401766398807,5.92027343745896,0.013128328939846945
1.75,0.43,13,6.100092229718091,6.099287122187268,0.0008051075308230793
1.75,0.43,14,6.03143873169793,6.01792517373199,0.01351355796594067
1.75,0.43,15,9.52669240962214,9.52365976641497,0.003032643207170338
1.75,0.43,16,9.860847091259233,9.85785679429009,0.0029902969691431025
1.75,0.43,17,2.525217452358639,2.5239538182586156,0.001263634100023392
1.75,0.43,18,7.8918553758130345,7.906153256687714,-0.014297880874679869
1.75,0.43,19,10.807920450338175,10.787166643089009,0.0207538072491662
1.75,0.43,20,3.058726886649939,3.05858429148984,0.0001425951600988462
1.75,0.43,21,9.010328422074926,8.997364437603148,0.012963984471777934
1.75,0.43,22,5.179973431495211,5.178956534383241,0.0010168971119695058
1.75,0.43,23,7.31063600508238,7.309858837979682,0.0007771671026981508
1.75,0.43,24,8.675821783420478,8.663037085572515,0.012784697847962434
1.75,0.43,25,6.073942213191119,6.069248979319612,0.0046932338715066635
1.75,0.43,26,9.070315920788012,9.055602760358658,0.014713160429353778
1.75,0.43,27,4.464499395845155,4.468801279910257,-0.004301884065101902
1.75,0.43,28,2.6498113232510168,2.650593752804139,-0.0007824295531220216
1.75,0.43,29,9.830859886282973,9.82785272103408,0.0030071652488921075
1.75,0.43,30,6.073942213191119,6.069248979319612,0.0046932338715066635
1.75,0.43,31,2.573516116902787,2.573421476690647,9.464021214000695e-05
1.75,0.43,32,8.117219067281498,8.09366826200952,0.023550805271977282
1.75,0.43,33,13.285681157918864,13.2953896131005,-0.00970845518163621
1.75,0.43,34,5.45216701114697,5.451198192128249,0.0009688190187207013
1.75,0.43,35,10.349545936907674,10.329715773566376,0.0198301633412985
1.75,0.43,36,9.236285431577622,9.233171702366715,0.0031137292109075787
1.75,0.43,37,5.45216701114697,5.451198192128249,0.0009688190187207013
1.75,0.43,38,7.042189346515131,7.041158964505636,0.0010303820094952343
1.75,0.43,39,10.90485618379876,10.917963779346927,-0.013107595548166984
1.75,0.44,0,5.402551914470196,5.401905194799589,0.0006467196706072542
1.75,0.44,1,5.198856137078052,5.188807244487122,0.010048892590930336
1.75,0.44,2,4.688425635163144,4.690598132621401,-0.0021724974582566503
1.75,0.44,3,10.419371546171334,10.434403390575252,-0.015031844403917916
1.75,0.44,4,6.114556099712152,6.118682337593563,-0.004126237881410866
1.75,0.44,5,6.148682837362025,6.144188264634331,0.004494572727693935
1.75,0.44,6,9.16702014516131,9.164855520712653,0.002164624448656838
1.75,0.44,7,6.078981439443751,6.0652493683043325,0.013732071139418878
1.75,0.44,8,12.879144582325146,12.896361443306501,-0.017216860981354998
1.75,0.44,9,8.029353715739859,8.03409270920087,-0.004738993461010921
1.75,0.44,10,5.402551914471826,5.401905194801216,0.0006467196706099188
1.75,0.44,11,6.148682837362025,6.144188264634331,0.004494572727693935
1.75,0.44,12,5.848419051357099,5.835629114940598,0.012789936416500503
1.75,0.44,13,6.000854924694486,6.000094413829671,0.0007605108648149894
1.75,0.44,14,5.949323563451172,5.936135798430584,0.013187765020587605
1.75,0.44,15,9.534661410923531,9.538709806526944,-0.0040483956034123025
1.75,0.44,16,9.769797236641189,9.767948591216982,0.0018486454242072625
1.75,0.44,17,2.4716773282095272,2.470441974510958,0.0012353536985694191
1.75,0.44,18,7.407359011951399,7.420595180923921,-0.013236168972522222
1.75,0.44,19,10.298465789949997,10.277513457146677,0.020952332803320317
1.75,0.44,20,3.0222951026861233,3.022448991219779,-0.00015388853365561062
1.75,0.44,21,9.101233141020565,9.08889369043671,0.012339450583855438
1.75,0.44,22,5.157558276759871,5.157733290821726,-0.00017501406185527202
1.75,0.44,23,7.278978298461173,7.278206682635826,0.0007716158253465721
1.75,0.44,24,8.116523605607126,8.10413733135483,0.012386274252296658
1.75,0.44,25,6.148682837362025,6.144188264634331,0.004494572727693935
1.75,0.44,26,8.542501585883908,8.527801500844683,0.01470008503922493
1.75,0.44,27,4.24131996897538,4.241478230495356,-0.00015826151997622162
1.75,0.44,28,2.6213244676266876,2.622082897531211,-0.00075842990452335
1.75,0.44,29,9.739564667173713,9.737688358472166,0.0018763087015472024
1.75,0.44,30,6.148682837362025,6.144188264634331,0.004494572727693935
1.75,0.44,31,2.520170699465574,2.5200596097384644,0.00011108972710971443
