potential,mu,m,top1,top_defect_mass_in_topK,avg_defect_mass_in_topK,top_ipr_in_topK,avg_ipr_in_topK,top_O6_mass_in_topK,top_O12_mass_in_topK
V_O12_4,-1.25,1,4.694447924766456,0.21511046631885822,0.09106410279113081,0.05540041533447569,0.039342797732955063,0.16250123211153852,0.08666963090478816
V_O12_4,-1.25,2,4.659224111441686,0.29768876550520984,0.09459031778117409,0.05353427450501428,0.0405218714366627,0.2757147799652988,0.07013359741807255
V_O12_4,-1.25,3,4.641587462154998,0.3437141648530234,0.09478873987470131,0.06317273298558693,0.04512567158307997,0.31706329173097875,0.09299932251262641
V_O12_4,-1.25,4,4.659224111441691,0.29768876550520973,0.09459031778117415,0.05353427450501407,0.0405218714366627,0.27571477996529836,0.07013359741807297
V_O12_4,-1.25,5,4.694447924766456,0.21511046631885822,0.09106410279113081,0.05540041533447569,0.039342797732955063,0.16250123211153852,0.08666963090478816
V_O12_4,-1.225,0,4.713169013174054,0.21134713983921516,0.08867323976908335,0.05952466319091376,0.04262393470310865,0.15331369894158756,0.07997203939006103
V_O12_4,-1.225,1,4.695433914524188,0.21692330597671716,0.0915150410117496,0.055450654235783936,0.039291602123655615,0.16289017432688144,0.08781703506849282
V_O12_4,-1.225,2,4.659833276828515,0.29734831839558573,0.09507478101366505,0.05333454080583528,0.04047223627433404,0.27484368856723834,0.07129133241122641
V_O12_4,-1.225,3,4.6420031253857905,0.3418929815467607,0.09527076007057923,0.06323152418106118,0.045130588173175716,0.3150222218096817,0.0936575376833581
V_O12_4,-1.225,4,4.659833276828516,0.29734831839558556,0.09507478101366505,0.05333454080583533,0.040472236274334,0.2748436885672383,0.0712913324112262
V_O12_4,-1.225,5,4.695433914524188,0.21692330597671716,0.0915150410117496,0.055450654235783936,0.039291602123655615,0.16289017432688144,0.08781703506849282
V_O12_4,-1.2,0,4.714355116873501,0.21257182571257593,0.0890934744866143,0.05961063003684945,0.04264723858382339,0.15310560989886682,0.08166156520406834
V_O12_4,-1.2,1,4.696434435346642,0.2187138570331065,0.09197037024250838,0.05549993590511628,0.039238994154108864,0.1632314720151083,0.08885163137434016
V_O12_4,-1.2,2,4.660450344894496,0.29696058522636226,0.09556505221357324,0.05312529737486736,0.04041964163331147,0.27391775777944477,0.07245486096154363
V_O12_4,-1.2,3,4.642423105525303,0.3399845083668414,0.0957596019325685,0.0632858022222212,0.045132278016296073,0.31291150033122617,0.09427713930272795
V_O12_4,-1.2,4,4.660450344894495,0.2969605852263626,0.09556505221357327,0.05312529737486728,0.04041964163331147,0.273917757779445,0.07245486096154394
V_O12_4,-1.2,5,4.696434435346642,0.2187138570331065,0.09197037024250838,0.05549993590511628,0.039238994154108864,0.1632314720151083,0.08885163137434016
V_O12_4,-1.1749999999999998,0,4.715559158294356,0.2137508011070382,0.0895173362675218,0.05969653408322483,0.04268874546353595,0.1528365763046914,0.08336018984695726
V_O12_4,-1.1749999999999998,1,4.6974498014694195,0.220477499275314,0.09243005122991678,0.055548225836809954,0.03918521868435836,0.16368826710443687,0.08975419034136714
V_O12_4,-1.1749999999999998,2,4.661075476984276,0.2965242035473338,0.09606112544642305,0.052906393859854225,0.04036369073986617,0.27293606143401083,0.07362294953381077
V_O12_4,-1.1749999999999998,3,4.6428474731971585,0.3379877156735632,0.09625530596744368,0.06333506098188955,0.04513040126907611,0.3107312839956461,0.09485575186840842
V_O12_4,-1.1749999999999998,4,4.661075476984274,0.2965242035473332,0.09606112544642309,0.05290639385985417,0.04036369073986615,0.2729360614340101,0.07362294953381085
V_O12_4,-1.1749999999999998,5,4.6974498014694195,0.220477499275314,0.09243005122991678,0.055548225836809954,0.03918521868435836,0.16368826710443687,0.08975419034136714
V_O12_4,-1.15,0,4.7167815243891305,0.2148794022238282,0.08994477225758506,0.05978237059372967,0.04274432833031663,0.15250396112783066,0.08506504148263871
V_O12_4,-1.15,1,4.6984803358489815,0.22220936775934524,0.09289404295382551,0.05559548844421953,0.0391305819936388,0.16428002872224914,0.09050019302737172
V_O12_4,-1.15,2,4.661708838977131,0.29603784194956545,0.09656299241938371,0.05267770587031542,0.04030396756891654,0.2718977513080004,0.07479428329191541
V_O12_4,-1.15,3,4.643276300664337,0.33590172784123007,0.09675791088932423,0.06337877040356789,0.04512462991957215,0.30848187864313287,0.09539101503636893
V_O12_4,-1.15,4,4.661708838977132,0.29603784194956545,0.09656299241938375,0.052677705870315325,0.040303967568916514,0.27189775130800037,0.07479428329191544
V_O12_4,-1.15,5,4.6984803358489815,0.22220936775934524,0.09289404295382551,0.05559548844421953,0.0391305819936388,0.16428002872224914,0.09050019302737172
V_O12_4,-1.125,0,4.718022612523389,0.21595281476434128,0.09037572806745585,0.059868134670248575,0.0428097106722857,0.15210515856244688,0.08677303060467217
V_O12_4,-1.125,1,4.699526370448855,0.2239043576590001,0.09336230284231327,0.05564168701408939,0.03907548833825724,0.16487045920938742,0.09105823965722101
V_O12_4,-1.125,2,4.662350601448949,0.2955002063249514,0.0970706426487168,0.052439137118058025,0.04024004732625406,0.27080206448627386,0.07596746624070562
V_O12_4,-1.125,3,4.643709661880249,0.33372583775677406,0.09726745375095404,0.06341637837419105,0.04511465530151807,0.3061637462555847,0.09588059748941154
V_O12_4,-1.125,4,4.662350601448948,0.2955002063249514,0.09707064264871675,0.05243913711805812,0.040240047326254115,0.2708020644862738,0.07596746624070588
V_O12_4,-1.125,5,4.699526370448855,0.2239043576590001,0.09336230284231327,0.05564168701408939,0.03907548833825724,0.16487045920938742,0.09105823965722101
V_O12_4,-1.1,0,4.719282830795296,0.2169660861622798,0.09081014800352893,0.05995382123982874,0.042880928003990564,0.15163760787160754,0.08848085013669058
V_O12_4,-1.1,1,4.700588246536119,0.22555713122826576,0.09383478700385504,0.05568678365887872,0.03902049379815411,0.16545850940488832,0.09138798679160033
V_O12_4,-1.1,2,4.663000939841147,0.2949100463346787,0.09758406365188575,0.05219062129865189,0.04017150928571906,0.2696483306932044,0.07714102190482792
V_O12_4,-1.1,3,4.6441476325418956,0.33145952160610354,0.09778397010351882,0.06344731313872806,0.04510019573893723,0.30377751168230455,0.0963222117769191
V_O12_4,-1.1,4,4.663000939841144,0.29491004633467754,0.09758406365188584,0.052190621298651825,0.04017150928571903,0.2696483306932031,0.07714102190482787
V_O12_4,-1.1,5,4.700588246536119,0.22555713122826576,0.09383478700385504,0.05568678365887872,0.03902049379815411,0.16545850940488832,0.09138798679160033
V_O12_4,-1.075,0,4.720562598365526,0.21791413986542996,0.09124797531196523,0.060039425040804006,0.042954630336029746,0.15109880800703385,0.09018497722454005
V_O12_4,-1.075,1,4.701666314988752,0.22716212701456961,0.09431145047641541,0.055730739266962294,0.038966383835348485,0.1660430056894391,0.09143756090202558
V_O12_4,-1.075,2,4.663660034636935,0.29426616205322725,0.09810324116487108,0.051932123644125035,0.04009795155551527,0.26843597952963655,0.07831339458636674
V_O12_4,-1.075,3,4.644590290145154,0.32910245385129194,0.09830749418653194,0.0634709862795925,0.0450810040081105,0.3013239690266739,0.09671363006824912
V_O12_4,-1.075,4,4.663660034636937,0.29426616205322736,0.09810324116487107,0.05193212364412497,0.04009795155551522,0.26843597952963655,0.07831339458636688
V_O12_4,-1.075,5,4.701666314988752,0.22716212701456961,0.09431145047641541,0.055730739266962294,0.038966383835348485,0.1660430056894391,0.09143756090202558
V_O12_4,-1.0499999999999998,0,4.721862345797598,0.21879179176679364,0.09168915243504523,0.060124940608030086,0.043028220490816914,0.15048633297882505,0.09188167687380108
V_O12_4,-1.0499999999999998,1,4.702760936614096,0.2287135714535669,0.09479224749303951,0.05577351345062523,0.038914280622846374,0.16662263747316772,0.09114052248871855
V_O12_4,-1.0499999999999998,2,4.664328071545235,0.29356741075019327,0.09862815938512644,0.05166364207836506,0.04001900708524,0.2671645475474052,0.07948295124035351
V_O12_4,-1.0499999999999998,3,4.645037714042341,0.3266545222857624,0.09883805914924702,0.06348679626707684,0.04505687428130612,0.2988040876268531,0.09705270074240803
V_O12_4,-1.0499999999999998,4,4.664328071545237,0.29356741075019294,0.09862815938512644,0.051663642078365,0.04001900708523997,0.2671645475474045,0.07948295124035422
V_O12_4,-1.0499999999999998,5,4.702760936614096,0.2287135714535669,0.09479224749303951,0.05577351345062523,0.038914280622846374,0.16662263747316772,0.09114052248871855
V_O12_4,-1.025,0,4.723182515409017,0.21959376888046378,0.09213362127898304,0.06021036225716536,0.043099861035663746,0.14979784794603332,0.09356700758416084
V_O12_4,-1.025,1,4.703872482478903,0.2302054929685418,0.09527713176343629,0.05581506449176152,0.03886578079675393,0.1671959436862356,0.09041277852281301
V_O12_4,-1.025,2,4.6650052416926675,0.29281271376810275,0.09915880124050407,0.05138520791112379,0.039934359988977396,0.2658336850904643,0.08064798400350802
V_O12_4,-1.025,3,4.645489985502166,0.3241158430379265,0.09937569730496686,0.0634941325657142,0.045027648216836906,0.29621901755992114,0.0973373657153885
V_O12_4,-1.025,4,4.665005241692671,0.29281271376810264,0.09915880124050395,0.051385207911123894,0.03993435998897741,0.2658336850904643,0.08064798400350798
V_O12_4,-1.025,5,4.703872482478903,0.2302054929685418,0.09527713176343629,0.05581506449176152,0.03886578079675393,0.1671959436862356,0.09041277852281301
V_O12_4,-1.0,0,4.724523561633516,0.22031473035229618,0.09258132349231146,0.060295684067937956,0.04316839649334136,0.1490311259961237,0.0952368291285208
V_O12_4,-1.0,1,4.705001334251421,0.23163173868938886,0.09576605677099266,0.0558553492851935,0.03882310629473242,0.16776129826665517,0.09196801788179074
V_O12_4,-1.0,2,4.665691741824031,0.29200106345055127,0.09969514868436012,0.05109688601461144,0.03984376109074494,0.2644431628292473,0.08180671340699
V_O12_4,-1.0,3,4.645947187772169,0.32148677537624787,0.09992044041951363,0.06349238025549415,0.04499321988544692,0.29357009459522837,0.097565678383981
V_O12_4,-1.0,4,4.665691741824028,0.29200106345055143,0.09969514868436012,0.051096886014611556,0.03984376109074495,0.2644431628292474,0.08180671340699011
V_O12_4,-1.0,5,4.705001334251421,0.23163173868938886,0.09576605677099266,0.0558553492851935,0.03882310629473242,0.16776129826665517,0.09196801788179074
V_O12_4,-0.9749999999999999,0,4.725885951394617,0.2209492908885829,0.09303220075393849,0.060380899866340564,0.04323323389586666,0.14818406557822844,0.09688681261946305
V_O12_4,-0.9749999999999999,1,4.706147884555869,0.23298599389767677,0.0962589760845997,0.05589432327952372,0.0387892071379378,0.16831689466539218,0.09385017401707615
V_O12_4,-0.9749999999999999,2,4.666387774511633,0.29113153007142334,0.10023718301694647,0.05079877443873449,0.0397470415341402,0.26299287791326204,0.08295729229845628
V_O12_4,-0.9749999999999999,3,4.646409406143812,0.3187679361509892,0.10047232003501909,0.06348092509675426,0.04495353927362145,0.29085884451927735,0.09773582204151625
V_O12_4,-0.9749999999999999,4,4.666387774511635,0.29113153007142334,0.10023718301694651,0.050798774438734644,0.03974704153414025,0.2629928779132614,0.08295729229845723
V_O12_4,-0.9749999999999999,5,4.706147884555869,0.23298599389767677,0.0962589760845997,0.05589432327952372,0.0387892071379378,0.16831689466539218,0.09385017401707615
V_O12_4,-0.95,0,4.727270164490904,0.22149204667685546,0.09348619506998335,0.060466003205668764,0.043294212950989536,0.14725470855110742,0.09851245299849197
V_O12_4,-0.95,1,4.707312537339825,0.23426180429543383,0.09675584368463674,0.05593194041542691,0.038767671204665614,0.16886072942308747,0.09572428693530256
V_O12_4,-0.95,2,4.667093548374068,0.2902032687129376,0.10078488523308186,0.050491003437264065,0.039644123363382404,0.2614828596665428,0.08409781049226046
V_O12_4,-0.95,3,4.646876728020314,0.3159602136900789,0.10103136783005566,0.06345915893398961,0.04490861417704072,0.28808698675122296,0.0978461285969586
V_O12_4,-0.95,4,4.667093548374065,0.2902032687129376,0.10078488523308184,0.05049100343726411,0.039644123363382376,0.2614828596665426,0.08409781049226088
V_O12_4,-0.95,5,4.707312537339825,0.23426180429543383,0.09675584368463674,0.05593194041542691,0.038767671204665614,0.16886072942308747,0.09572428693530256
V_O12_4,-0.925,0,4.728676693993213,0.22193760386128716,0.09394324907853158,0.06055098734634425,0.043351484166183396,0.14624125880156438,0.10010908407417259
V_O12_4,-0.925,1,4.708495708254959,0.2354526011860463,0.09725661430242373,0.05596815306130181,0.03876218520972015,0.16939058491744277,0.09758566848330269
V_O12_4,-0.925,2,4.667809278304738,0.28921552603769507,0.10133823639599897,0.050173733897568636,0.03953502618336294,0.25991327475118237,0.08522630015941009
V_O12_4,-0.925,3,4.647349242987428,0.31306478094918516,0.10159761601699625,0.0634264852983511,0.04485851038619156,0.28525643716515797,0.0978950974048225
V_O12_4,-0.925,4,4.667809278304738,0.28921552603769446,0.10133823639599908,0.05017373389756852,0.039535026183362874,0.2599132747511817,0.08522630015941013
V_O12_4,-0.925,5,4.708495708254959,0.2354526011860463,0.09725661430242373,0.05596815306130181,0.03876218520972015,0.16939058491744277,0.09758566848330269
V_O12_4,-0.8999999999999999,0,4.730106046654053,0.22228060961955318,0.09440330636148546,0.06063584523442646,0.0434054028418758,0.1451421013818575,0.10167189622318364
V_O12_4,-0.8999999999999999,1,4.709697825051563,0.23655172964557264,0.0977612437724451,0.05600291194618468,0.03877526537113416,0.16990401143780737,0.09942939457635935
V_O12_4,-0.8999999999999999,2,4.668535185710813,0.2881676468979824,0.10189721803716478,0.04984715519071127,0.039419869323333495,0.2582844317261062,0.08691339452811052
V_O12_4,-0.8999999999999999,3,4.647827042887287,0.31008310769972786,0.10217109777733134,0.06338232503314868,0.04480335016309853,0.2823693100329826,0.09788141398989565
V_O12_4,-0.8999999999999999,4,4.668535185710811,0.2881676468979826,0.10189721803716484,0.04984715519071127,0.03941986932333348,0.2582844317261062,0.08691339452811182
V_O12_4,-0.8999999999999999,5,4.709697825051563,0.23655172964557264,0.0977612437724451,0.05600291194618468,0.03877526537113416,0.16990401143780737,0.09942939457635935
V_O12_4,-0.875,0,4.731558743329514,0.22251578586791163,0.09486631176274718,0.060720569478746975,0.04345643990585076,0.14395582210494612,0.10319595685315697
V_O12_4,-0.875,1,4.710919327987406,0.23755247975151894,0.09826968939663562,0.05603616608984456,0.03880630775847798,0.17039830881589596,0.1012503195858934
V_O12_4,-0.875,2,4.669271498763009,0.287059080724374,0.10246181258178579,0.04951148248610701,0.03929886932191299,0.2565967849314426,0.08942150444272652
V_O12_4,-0.875,3,4.648310221895478,0.3070169715238585,0.10275184773550518,0.06332612173392803,0.04474330910417237,0.2794279189999754,0.09780396842857565
V_O12_4,-0.875,4,4.669271498763008,0.2870590807243728,0.10246181258178594,0.04951148248610703,0.039298869321912906,0.25659678493144145,0.08942150444272769
V_O12_4,-0.875,5,4.710919327987406,0.23755247975151894,0.09826968939663562,0.05603616608984456,0.03880630775847798,0.17039830881589596,0.1012503195858934
V_O12_4,-0.8499999999999999,0,4.733035319414021,0.22263796559529106,0.0953322117120508,0.060805152326553646,0.043505106796506106,0.14268122752340956,0.10467623370719778
V_O12_4,-0.8499999999999999,1,4.712160670251391,0.2384481209229865,0.09878191032004097,0.0560678627299729,0.03884989407589902,0.1708705079314978,0.10304309387281053
V_O12_4,-0.8499999999999999,2,4.670018452656892,0.28588938763514904,0.10303200379963989,0.049166953604675843,0.03917233296488211,0.2548509376332959,0.09196268619068886
V_O12_4,-0.8499999999999999,3,4.648798876601541,0.30386846737293777,0.1033399024716517,0.06325734676783647,0.04467861157042522,0.27643477700428454,0.09766187312838712
V_O12_4,-0.8499999999999999,4,4.670018452656894,0.28588938763514893,0.10303200379963989,0.04916695360467602,0.039172332964882116,0.25485093763329597,0.09196268619068926
V_O12_4,-0.8499999999999999,5,4.712160670251391,0.2384481209229865,0.09878191032004097,0.0560678627299729,0.03884989407589902,0.1708705079314978,0.10304309387281053
V_O12_4,-0.825,0,4.734536325288033,0.2226421317940725,0.09580095455383901,0.06088958563759104,0.04355189035434251,0.14131736520096952,0.10610762106627221
V_O12_4,-0.825,1,4.713422318402452,0.23923193940972268,0.09929786791718594,0.05609794724638478,0.03889608886404038,0.17131735252182623,0.10480218459370291
V_O12_4,-0.825,2,4.670776289886187,0.28465824420842584,0.10360777728080738,0.048813825515338485,0.03904064648291048,0.2530476443696056,0.0945318637939768
V_O12_4,-0.825,3,4.649293106093082,0.30064001543696584,0.10393530107340883,0.0631755036196763,0.04460952493533366,0.27339259505206615,0.09745447972998136
V_O12_4,-0.825,4,4.670776289886188,0.28465824420842534,0.1036077772808074,0.04881382551533857,0.03904064648291048,0.25304764436960503,0.09453186379397689
V_O12_4,-0.825,5,4.713422318402452,0.23923193940972268,0.09929786791718594,0.05609794724638478,0.03889608886404038,0.17131735252182623,0.10480218459370291
V_O12_4,-0.7999999999999998,0,4.736062326779169,0.22252345891406836,0.09627249088069488,0.060973860856493915,0.043597194440440884,0.13986354416406657,0.10748496887675016
