potential,m,branch,mu,eig_rank,eigval,ipr,mass_defect7,mass_O6,mass_O12,overlap_score,O6_bias_frac
V_O6_4,3,1,1.9250000000000003,2,4.578849774060432,0.1258917760522956,0.7338158172137396,0.6400398975552829,0.2655098898273899,0.9989675500787973,0.7067970270353607
V_O6_4,3,1,1.9500000000000002,2,4.594515908228219,0.1172316713608874,0.7003438441447681,0.6118529682195282,0.246792917583152,0.9985411195772046,0.7125789319386799
V_O6_4,3,1,1.975,2,4.609365659795655,0.10643907365150208,0.656864763862172,0.5744746248548184,0.22425646231550933,0.9979717662827728,0.7192340877695094
V_O6_4,3,1,2.0,2,4.623153984063758,0.09380023601436303,0.6023444597095265,0.5268757641942325,0.19795821513154965,0.9972893004617097,0.726891645840871
V_O6_4,4,1,-2.0,2,3.691393703638266,0.043606375422685924,0.051933881216501,0.0017290249340755055,0.050476559961153855,1.0,0.03311953955716312
V_O6_4,4,1,-1.975,2,3.6914371798085632,0.04359708738311705,0.05198366327997617,0.0017491361062305804,0.05051119086576681,0.9999998687331089,0.033469673986815066
V_O6_4,4,1,-1.95,2,3.691481163869041,0.043587590429150114,0.05203447248473011,0.0017696583548574998,0.05054658716310361,0.9999998637284635,0.033826172679308916
V_O6_4,4,1,-1.925,2,3.6915256662647606,0.04357787702515264,0.0520863440184467,0.0017906052395920218,0.05058277686872065,0.9999998584566636,0.03418922298840099
V_O6_4,4,1,-1.9,2,3.6915706977879923,0.043567939259384285,0.052139314801967575,0.0018119909845158051,0.05061978942405649,0.99999985289934,0.03455902070006755
V_O6_4,4,1,-1.875,2,3.6916162695953805,0.04355776882002859,0.052193423601018495,0.0018338305221746697,0.05065765578891621,0.9999998470365857,0.03493577056042068
V_O6_4,4,1,-1.85,2,3.6916623932262205,0.04354735696937,0.052248711146780674,0.001856139541243957,0.05069640854121074,0.9999998408468063,0.03531968684556195
V_O6_4,4,1,-1.825,2,3.6917090806220196,0.043536694515941596,0.05230522026618182,0.0018789345381998025,0.050736081984667884,0.9999998343065498,0.03571099397730805
V_O6_4,4,1,-1.8,2,3.6917563441473593,0.043525771784461195,0.052362996022791895,0.0019022328733963598,0.05077671226522032,0.9999998273903231,0.03610992718921785
V_O6_4,4,1,-1.775,2,3.6918041966122774,0.04351457858334155,0.052422085869400156,0.0019260528319945786,0.05081833749694997,0.9999998200703788,0.03651673324776496
V_O6_4,4,1,-1.75,2,3.6918526512961636,0.04350310416955342,0.052482539813350396,0.0019504136902400051,0.050860997898440785,0.9999998123164839,0.03693167123412227
V_O6_4,4,1,-1.725,2,3.6919017219734647,0.04349133721057878,0.05254441059596096,0.0019753357876459363,0.0509047359406186,0.9999998040956586,0.03735501339255482
V_O6_4,4,1,-1.7,2,3.6919514229412096,0.04347926574317563,0.05260775388741334,0.0020008406057050536,0.050949596507179985,0.9999997953718857,0.0377870460521728
V_O6_4,4,1,-1.675,2,3.692001769048633,0.04346687712863815,0.052672628498689394,0.002026950853827441,0.050995627068875504,0.9999997861057782,0.03822807062953692
V_O6_4,4,1,-1.65,2,3.6920527757290156,0.043454158004200945,0.05273909661233629,0.002053690563289489,0.051042877873071255,0.9999997762542152,0.03867840472049104
V_O6_4,4,1,-1.625,2,3.6921044590340135,0.04344109423019627,0.05280722403402295,0.0020810851900758057,0.05109140215015165,0.9999997657699251,0.03913838329060506
V_O6_4,4,1,-1.6,2,3.692156835670647,0.04342767083252862,0.05287708046710124,0.0021091617276074183,0.05114125633852408,0.9999997546010168,0.03960835997472264
V_O6_4,4,1,-1.575,2,3.692209923041276,0.0434138719399742,0.0529487398126761,0.002137948830477616,0.051192500330217966,0.9999997426904524,0.040088708497381095
V_O6_4,4,1,-1.55,2,3.6922637392867776,0.04339968071576398,0.05302228049794421,0.0021674769504620075,0.05124519773925615,0.9999997299754511,0.04057982422735072
V_O6_4,4,1,-1.525,2,3.6923183033333418,0.0433850792828277,0.05309778583600527,0.002197778486237859,0.051299416195344436,0.9999997163868111,0.04108212588114299
V_O6_4,4,1,-1.5,2,3.69237363494317,0.04337004864201615,0.05317534442064818,0.002228887948438631,0.05135522766563073,0.9999997018481419,0.04159605739227327
V_O6_4,4,1,-1.475,2,3.6924297547695004,0.043354568582518425,0.05325505056017193,0.0022608421418924005,0.05141270880773922,0.9999996862749918,0.042122089965165525
V_O6_4,4,1,-1.45,2,3.692486684416442,0.04333861758360155,0.05333700475476933,0.002293680367147825,0.05147194135763109,0.9999996695738517,0.042660724335083396
V_O6_4,4,1,-1.4249999999999998,2,3.692544446504127,0.04332217270668241,0.05342131422263912,0.002327444643685989,0.05153301255634101,0.9999996516410214,0.04321249325825645
V_O6_4,4,1,-1.4,2,3.6926030647397043,0.04330520947660966,0.05350809348071277,0.0023621799575601066,0.051596015620195584,0.9999996323613101,0.04377796425961544
V_O6_4,4,1,-1.375,2,3.692662563994897,0.043287701750889696,0.053597464986661444,0.0023979345366006086,0.051661050259708755,0.99999961160655,0.04435774266926225
V_O6_4,4,1,-1.35,2,3.6927229703907978,0.043269621575413884,0.05368955984982018,0.0024347601567861433,0.051728223253099136,0.9999995892338867,0.044952474983067925
V_O6_4,4,1,-1.325,2,3.6927843113907755,0.04325093902504728,0.053784518619755264,0.002472712483920078,0.05179764908120285,0.9999995650838116,0.0455628525877302
V_O6_4,4,1,-1.2999999999999998,2,3.6928466159023934,0.04323162202720952,0.05388249216247491,0.002511851455381693,0.0518694506315258,0.9999995389778978,0.04618961589631083
V_O6_4,4,1,-1.275,2,3.6929099143894475,0.04321163616631582,0.05398364263574166,0.002552241707459162,0.051943759980278434,0.9999995107161769,0.046833558946887295
V_O6_4,4,1,-1.25,2,3.692974238995308,0.04319094446662943,0.05408814457673958,0.0025939530546397116,0.05202071926261047,0.9999994800741002,0.04749553452457334
V_O6_4,4,1,-1.225,2,3.693039623678979,0.043169507150725844,0.05419618611732003,0.0026370610282529664,0.0521004816427334,0.9999994467990115,0.04817645987609459
V_O6_4,4,1,-1.2,2,3.693106104365453,0.04314728137034798,0.054307970344447024,0.0026816474830689664,0.052183212397426834,0.9999994106060399,0.048877323096443416
V_O6_4,4,1,-1.1749999999999998,2,3.693173719112174,0.04312422090593336,0.05442371682633625,0.0027278012818829217,0.052269090128595735,0.9999993711732992,0.049599190279208935
V_O6_4,4,1,-1.15,2,3.693242508293721,0.0431002758305324,0.054543663327998676,0.002775619069811572,0.05235830812292687,0.9999993281362749,0.05034321353634317
V_O6_4,4,1,-1.125,2,3.6933125148071055,0.04307539213315077,0.05466806774390925,0.002825206152048683,0.05245107587970382,0.99999928108123,0.051110640009664206
V_O6_4,4,1,-1.1,2,3.693383784300471,0.04304951129575272,0.054797210280188996,0.002876677491239026,0.05254762083131235,0.9999992295374438,0.05190282201582051
V_O6_4,4,1,-1.075,2,3.693456365428424,0.04302256981723139,0.054931395924164884,0.0029301588435203603,0.05264819028500341,0.9999991729680487,0.05272122848938367
V_O6_4,4,1,-1.0499999999999998,2,3.693530310137717,0.042994498676516495,0.05507095724597555,0.0029857880557619303,0.05275305361955316,0.999999110759171,0.05356745791562925
V_O6_4,4,1,-1.025,2,3.693605673987664,0.042965222725684496,0.05521625758470257,0.0030437165507164504,0.052862504776169064,0.9999990422070373,0.054443252976538986
V_O6_4,4,1,-1.0,2,3.693682516510357,0.0429346600023387,0.05536769468122039,0.003104111031879862,0.052976865090157636,0.9999989665025938,0.05535051717127165
V_O6_4,4,1,-0.9749999999999999,2,3.6937609016166273,0.042902720948642496,0.055525704831494355,0.003167155446015309,0.05309648651829852,0.9999988827131143,0.05629133371721368
V_O6_4,4,1,-0.95,2,3.6938408980547637,0.04286930752211732,0.05569076764811283,0.0032330532488122664,0.053221755327127085,0.999998789760115,0.05726798709105717
V_O6_4,4,1,-0.925,2,3.69392257993023,0.042834312180588176,0.05586341153489653,0.003302030028347243,0.05335309631971992,0.9999986863927457,0.05828298763297368
V_O6_4,4,1,-0.8999999999999999,2,3.69400602729609,0.04279761672035848,0.056044220000322484,0.0033743365523130667,0.05349097769371956,0.9999985711556054,0.059339099712952835
V_O6_4,4,1,-0.875,2,3.694091326825756,0.04275909094270113,0.05623383896104132,0.0034502523189237316,0.05363591664175795,0.9999984423496494,0.0604393740494246
V_O6_4,4,1,-0.8499999999999999,2,3.69417857258177,0.042718591118895866,0.05643298521825131,0.003530089708674985,0.053788485828070005,0.9999982979845283,0.0615871848795401
V_O6_4,4,1,-0.825,2,3.6942678668971194,0.042675958218108226,0.05664245632865025,0.0036141988556408805,0.053949320902993154,0.9999981357201998,0.06278627281188787
V_O6_4,4,1,-0.7999999999999998,2,3.694359321388808,0.04263101585514812,0.056863142140004666,0.0037029733838639094,0.054119129251499365,0.9999979527951031,0.06404079435076054
V_O6_4,4,1,-0.7749999999999999,2,3.694453058127466,0.04258356790621229,0.05709603832176839,0.003796857188168477,0.05429870021481458,0.9999977459373716,0.06535537927222233
V_O6_4,4,1,-0.75,2,3.694549210991823,0.042533395729700024,0.057342262296798514,0.0038963524813622422,0.054488917077646436,0.9999975112545432,0.06673519726337054
V_O6_4,4,1,-0.7249999999999999,2,3.69464792724297,0.04248025491552891,0.057603072075702255,0.004002029383907431,0.05469077118081364,0.9999972440958577,0.06818603551599436
V_O6_4,4,1,-0.7,2,3.6947493693611846,0.042423871469405905,0.0578798886160756,0.004114537401187493,0.05490537860367119,0.9999969388794036,0.06971438930511284
V_O6_4,4,1,-0.6749999999999998,2,3.694853717197662,0.04236393731728614,0.058174322482977714,0.004234619222100791,0.05513399996828424,0.9999965888739304,0.07132756799429278
V_O6_4,4,1,-0.6499999999999999,2,3.6949611705058354,0.04230010498866405,0.05848820578417479,0.004363127387064451,0.055378064054226565,0.9999961859218138,0.07303381940882714
V_O6_4,4,1,-0.625,2,3.6950719519322877,0.04223198130386566,0.05882363060789567,0.004501044522001523,0.055639196088539844,0.9999957200851468,0.07484247612301269
V_O6_4,4,1,-0.5999999999999999,2,3.6951863105671916,0.04215911984819859,0.059182995520506675,0.004649508028922614,0.05591925180202869,0.999995179190712,0.07676412794025708
V_O6_4,4,1,-0.575,2,3.6953045261792647,0.04208101196216745,0.05956906211156406,0.004809840378929583,0.05622035863708007,0.9999945482410028,0.0788108257288992
V_O6_4,4,1,-0.5499999999999998,2,3.6954269142931904,0.04199707590865051,0.05998502413874049,0.00498358649146274,0.0565449658763743,0.9999938086464638,0.08099632283867653
V_O6_4,4,1,-0.5249999999999999,2,3.6955538323096317,0.0419066437907497,0.06043459257211274,0.0051725601343818785,0.05689590596666202,0.9999929372172652,0.08333636158944079
V_O6_4,4,1,-0.5,2,3.6956856869237487,0.041808945682387834,0.0609221008323994,0.005378901885103755,0.057276469980163676,0.999991904828989,0.08584901381775475
V_O6_4,4,1,-0.47499999999999987,2,3.695822943171198,0.041703090290610846,0.06145263585232468,0.005605152012864081,0.057690501046567165,0.9999906746423409,0.08855508620019428
V_O6_4,4,1,-0.44999999999999996,2,3.6959661355279665,0.041588041284921794,0.06203220239396412,0.005854342760731373,0.05814251078361872,0.9999891997074943,0.09147860303136324
V_O6_4,4,1,-0.4249999999999998,2,3.696115881620454,0.04146258819366053,0.0626679305109284,0.006130116044393444,0.05863782536937176,0.9999874197114036,0.09464738125822163
V_O6_4,4,1,-0.3999999999999999,2,3.696272899277918,0.04132531046708677,0.0633683394138146,0.0064368747179041775,0.059182770097120245,0.9999852565200046,0.09809371470923112
V_O6_4,4,1,-0.375,2,3.6964380278983087,0.041174532926418914,0.06414367565625934,0.006779978539090568,0.05978490426664778,0.999982608008747,0.10185518629658329
V_O6_4,4,1,-0.34999999999999987,2,3.6966122554262935,0.041008270343304516,0.0650063500480218,0.0071660001719011535,0.0604533224213384,0.9999793394368168,0.10597562792667817
V_O6_4,4,1,-0.32499999999999996,2,3.6967967526961076,0.040824158316680084,0.06597150680484218,0.007603062538559973,0.06119904370926999,0.9999752712588535,0.11050624687364521
V_O6_4,4,1,-0.2999999999999998,2,3.696992917525091,0.0406193669439278,0.0670577712971487,0.008101287392285397,0.06203551919359034,0.9999701617138925,0.11550693261534009
V_O6_4,4,1,-0.2749999999999999,2,3.6972024318354184,0.040390493075992726,0.06828824100141379,0.008673397322266251,0.0629792982032279,0.9999636816745457,0.12104774647395077
V_O6_4,4,1,-0.25,2,3.6974273363465415,0.040133426358433116,0.06969181023450256,0.00933553129731576,0.06405091059985572,0.9999553779049253,0.12721057263233204
V_O6_4,4,1,-0.22499999999999987,2,3.6976701291886913,0.03984318416504836,0.07130495625149738,0.010108359887376846,0.06527604388243592,0.9999446187863693,0.13409086471133683
V_O6_4,4,1,-0.19999999999999996,2,3.697933897385041,0.039513711751070435,0.07317416672449753,0.011018624154125092,0.06668712452061148,0.9999305132946317,0.14179934357373522
V_O6_4,4,1,-0.17499999999999982,2,3.6982224938921306,0.03913764823276976,0.07535926190287688,0.012101276861994215,0.06832545406756828,0.9999117889056583,0.15046336860865345
V_O6_4,4,1,-0.1499999999999999,2,3.698540778269297,0.03870606993795617,0.07793796409468937,0.013402482174987022,0.07024410362462012,0.9998866062825827,0.16022748623518523
V_O6_4,4,1,-0.125,2,3.698894946711114,0.03820824753076669,0.08101219333831913,0.014983835663227175,0.07251183178391539,0.9998522770814623,0.1712523156887497
V_O6_4,4,1,-0.09999999999999987,2,3.6992929878307854,0.03763150638695111,0.08471670581539896,0.01692829849042219,0.07521834463474268,0.9998048357538297,0.18371041978430389
V_O6_4,4,1,-0.07499999999999996,2,3.699745314636374,0.036961388015716606,0.08923077829626423,0.01934847126164901,0.07848121062555495,0.9997384000651918,0.19777710494612163
V_O6_4,4,1,-0.04999999999999982,2,3.700265639583918,0.03618252139471418,0.09479349485808476,0.022397865703513372,0.08245454423810311,0.9996442531486208,0.21361326569194977
V_O6_4,4,1,-0.02499999999999991,2,3.700872173009422,0.03528099784531441,0.101722346619997,0.02628548627777036,0.08733886457946312,0.9995096406133981,0.23133673441678151
V_O6_4,4,1,0.0,2,3.701589218755756,0.0342496631464022,0.11043226045022776,0.03129262147239645,0.09338964779959631,0.9993165305999648,0.2509789215007069
V_O6_4,4,1,0.02499999999999991,2,3.7024491716455907,0.03309847967409246,0.12144580515124487,0.03778682121203191,0.1009178329335403,0.9990413288418205,0.27242648377250384
V_O6_4,4,1,0.050000000000000266,2,3.703494699360091,0.0318721434383682,0.13537244876602753,0.046219318620708015,0.11026756604903062,0.998658246607239,0.2953558614062596
V_O6_4,4,1,0.07500000000000018,2,3.7047803749878336,0.03067387259691477,0.15281567562517598,0.05707756278039969,0.12174602459363512,0.9981517087606623,0.31918363577336534
V_O6_4,4,1,0.10000000000000009,2,3.706372142831934,0.029683175437865656,0.17415790469070702,0.07075284943659206,0.13547928841401868,0.9975437436868299,0.3430738301685091
V_O6_4,4,1,0.125,2,3.708342184437666,0.02913708240533828,0.19922542933816909,0.08730840189002866,0.1512088003322897,0.9969301743846513,0.36604656216067694
V_O6_4,4,1,0.1499999999999999,2,3.7107575516870686,0.029244123101368934,0.2270008477047235,0.10624143179700382,0.16814845865214134,0.9964859948839497,0.3871914946382006
V_O6_4,4,1,0.17500000000000027,2,3.7136650901351875,0.030061229315742666,0.25570993026853023,0.1264659242851314,0.1851007849991459,0.9963854870050468,0.4059031999125954
V_O6_4,4,1,0.20000000000000018,2,3.717080505481475,0.03144470739351076,0.2834167690046051,0.14665913233793892,0.20087258180104095,0.9966709546708862,0.4220021551151649
V_O6_4,4,1,0.2250000000000001,2,3.720988767702514,0.033138199796043294,0.30873417625375155,0.165757978637195,0.2147035277609873,0.9972157876039087,0.4356760824662267
V_O6_4,4,1,0.25,2,3.725354695282626,0.03490918477472656,0.3311174977127654,0.18322793569609952,0.22639159127384612,0.9978303889293593,0.4473125025338353
V_O6_4,4,1,0.2749999999999999,2,3.7301359799680593,0.03661948099377857,0.35068455651175945,0.19900436872632682,0.23612947975361748,0.998379080023428,0.4573405847902953
V_O6_4,4,1,0.30000000000000027,2,3.7352924467836166,0.038218465453345854,0.36787536949252014,0.2132873287201598,0.24427248238650584,0.9988097286051576,0.4661408706412208
V_O6_4,4,1,0.3250000000000002,2,3.7407903012950587,0.03970745159159108,0.3831955192426589,0.22636428536408582,0.25118166546650544,0.9991246599276189,0.47401571507390755
V_O6_4,4,1,0.3500000000000001,2,3.7466029338219773,0.041109396684666975,0.3970913405247735,0.2385122723590518,0.25715704242226844,0.9993469852023569,0.48119232973660603
V_O6_4,4,1,0.375,2,3.7527101010152393,0.04245179227657783,0.40991346253079497,0.2499607787394398,0.2624249663345227,0.9995018303039717,0.48783710542702613
V_O6_4,4,1,0.40000000000000036,2,3.7590966265366386,0.04375928364271216,0.42192120119513926,0.26088618400643765,0.2671477933741518,0.9996096507882587,0.4940708272223654
V_O6_4,4,1,0.42500000000000027,2,3.7657511445144483,0.04505144296915851,0.43329998524654056,0.27141848538377933,0.2714388485730821,0.999685315831083,0.4999812444365868
V_O6_4,4,1,0.4500000000000002,2,3.7726650599029616,0.04634276001729278,0.4441796798492266,0.2816509603181251,0.2753760637907981,0.9997390969222871,0.505632488420426
V_O6_4,4,1,0.4750000000000001,2,3.7798317455666854,0.04764338473372532,0.4546498304023476,0.29164912218694344,0.2790125800318679,0.9997779373276545,0.5110718330185123
V_O6_4,4,1,0.5,2,3.787245942368934,0.0489599985209535,0.4647712349264786,0.3014579515168423,0.2823844452748118,0.9998065006590576,0.5163344648708376
V_O6_4,4,1,0.5250000000000004,2,3.7949033179668055,0.05029659157056405,0.47458437256814406,0.31110739894951,0.2855160285904395,0.9998279252806771,0.521446836628213
V_O6_4,4,1,0.5500000000000003,2,3.8028001446351305,0.05165509216333934,0.48411542960672677,0.3206164622764413,0.2884237741802741,0.9998443364619507,0.5264290322445735
V_O6_4,4,1,0.5750000000000002,2,3.810933064739694,0.05303585578689434,0.4933805779205837,0.3299961742712569,0.29111879006111707,0.9998571855574251,0.5312964478732741
V_O6_4,4,1,0.6000000000000001,2,3.8192989203319443,0.054438039409458384,0.5023890091741499,0.3392517864884871,0.2936086302802288,0.999867472797487,0.5360609978107279
V_O6_4,4,1,0.625,2,3.8278946296313086,0.0558598870503897,0.511145089231108,0.3483843676622841,0.29589852090296076,0.9998758937472298,0.5407319887659308
V_O6_4,4,1,0.6500000000000004,2,3.8367170978722145,0.057298948440808045,0.5196498899152167,0.3573919770540111,0.2979922013891626,0.9998829361548238,0.5453167604723527
V_O6_4,4,1,0.6750000000000003,2,3.8457631534112777,0.05875224747732029,0.5279022776940367,0.36627052805521976,0.2998924985514335,0.9998889445558212,0.5498211600250524
V_O6_4,4,1,0.7000000000000002,2,3.855029502438286,0.06021641278649238,0.5358996846240962,0.3750144244179388,0.30160171335705827,0.9998941638104276,0.5542498966261612
V_O6_4,4,1,0.7250000000000001,2,3.8645126973839377,0.06168777933899063,0.543638649485647,0.38361702802700515,0.303121875942131,0.9998987687613365,0.5586068093845565
V_O6_4,4,1,0.75,2,3.874209115371407,0.0631624675855399,0.5511151913240853,0.3920710006096781,0.3044549074075082,0.9999028846543002,0.562895071233217
V_O6_4,4,1,0.7750000000000004,2,3.8841149439651965,0.06463644483675653,0.5583250598943374,0.40036855017282613,0.30560271555814816,0.9999066013421475,0.5671173454314898
V_O6_4,4,1,0.8000000000000003,2,3.8942261721323272,0.06610557238556478,0.5652638952012815,0.40850160477796044,0.3065672439234107,0.9999099832563927,0.5712759065358035
V_O6_4,4,1,0.8250000000000002,2,3.9045385848195218,0.06756564102032721,0.5719273196966215,0.4164619304546103,0.30735048796343645,0.9999130764636314,0.5753727345052295
V_O6_4,4,1,0.8500000000000001,2,3.9150477599149824,0.06901239698398012,0.5783109805572111,0.42424120588174896,0.30795448854243285,0.9999159136911168,0.5794095883270717
V_O6_4,4,1,0.875,2,3.925749066639399,0.07044156001712712,0.5844105550465206,0.43183106343361943,0.30838131001871966,0.9999185179222907,0.5833880639133099
V_O6_4,4,1,0.9000000000000004,2,3.9366376646211996,0.07184883482428471,0.5902217287249059,0.43922310394841935,0.308633008324259,0.9999209049752459,0.5873096398357515
V_O6_4,4,1,0.9250000000000003,2,3.9477085030732244,0.07322991708382523,0.5957401538737122,0.4464088909031755,0.308711592957817,0.9999230853512856,0.5911757136027609
V_O6_4,4,1,0.9500000000000002,2,3.9589563196134194,0.07458049495827679,0.6009613936957844,0.45337992840731756,0.30861898574481383,0.9999250655555467,0.5949876305416969
V_O6_4,4,1,0.9750000000000001,2,3.970375638369766,0.07589624693627883,0.605880856489793,0.4601276264528489,0.3083569784210639,0.9999268490332237,0.5987467068748169
V_O6_4,4,1,1.0,2,3.981960767085837,0.07717283674066783,0.610493722957818,0.4666432561067715,0.3079271905065751,0.9999284368244238,0.6024542482177997
V_O6_4,4,1,1.0250000000000004,2,3.993705793002839,0.07840590596295689,0.6147948690182596,0.47291789675035945,0.30733102850023697,0.9999298280122857,0.6061115644572839
V_O6_4,4,1,1.0500000000000003,2,4.005604577340924,0.07959106502982954,0.6187787859065,0.47894237702543563,0.3065696471116515,0.9999310200188926,0.6097199817545265
V_O6_4,4,1,1.0750000000000002,2,4.017650748239599,0.08072388307078997,0.62243949891595,0.48470721081551094,0.3056439130275297,0.9999320087891658,0.613280852259733
V_O6_4,4,1,1.1,2,4.029837692047162,0.08179987723759718,0.62577048583598,0.49020252935353736,0.3045543715685751,0.9999327888926549,0.616795561994071
V_O6_4,4,1,1.125,2,4.042158542874326,0.08281450202602986,0.6287645959623888,0.49541801039744104,0.3033012165153579,0.9999333535658161,0.6202655372548188
V_O6_4,4,1,1.1500000000000004,2,4.054606170349663,0.0837631391697289,0.6314139704781908,0.5003428053432653,0.3018842633586117,0.9999336947121343,0.6236922498168391
V_O6_4,4,1,1.1750000000000003,2,4.067173165536132,0.08464108871543147,0.6337099650202582,0.5049654651511901,0.3003029262536371,0.9999338028739181,0.627077221135711
V_O6_4,4,1,1.2000000000000002,2,4.0798518249908025,0.08544356194988549,0.6356430753570225,0.5092738660418199,0.29855619902546116,0.9999336671872474,0.6304220257001378
V_O6_4,4,1,1.225,2,4.092634132975516,0.0861656769320254,0.6372028673037032,0.5132551360820026,0.2966426406776095,0.9999332753302844,0.6337282936309498
V_O6_4,4,1,1.25,2,4.105511741857217,0.08680245749005552,0.638377912296496,0.5168955840256221,0.29456036600106733,0.9999326134746994,0.636997712578217
V_O6_4,4,1,1.2750000000000004,2,4.118475950774836,0.08734883667165205,0.6391557304399167,0.5201806321121027,0.2923070420596365,0.9999316662503064,0.6402320289249207
V_O6_4,4,1,1.3000000000000003,2,4.131517682697339,0.0877996657850771,0.6395227433371251,0.5230947549612426,0.289879891542348,0.9999304167339982,0.6434330482633186
V_O6_4,4,1,1.3250000000000002,2,4.144627460057655,0.08814973033630663,0.6394642396164959,0.5256214272453863,0.28727570422107324,0.9999288464757118,0.6466026350671494
V_O6_4,4,1,1.35,2,4.157795379222119,0.08839377434640056,0.6389643567822023,0.5277430834755544,0.2844908580287716,0.999926935576425,0.6497427114378892
V_O6_4,4,1,1.375,2,4.171011084147902,0.08852653471474498,0.6380060838412708,0.5294410940105992,0.28152135157537905,0.9999246628359308,0.6528552547552154
V_O6_4,4,1,1.4000000000000004,2,4.184263739694527,0.08854278746301447,0.6365712900865379,0.5306957622857186,0.2783628502346053,0.9999220059913789,0.6559422940099181
V_O6_4,4,1,1.4250000000000003,2,4.197542005192583,0.08843740783092294,0.6346407864249008,0.5314863492470615,0.27501074825082256,0.999918942071016,0.6590059045411468
V_O6_4,4,1,1.4500000000000002,2,4.210834009035759,0.08820544626941786,0.6321944266980004,0.5317911320471498,0.27146024960836734,0.9999154478910135,0.6620482008390146
V_O6_4,4,1,1.475,2,4.2241273252523035,0.08784222235181405,0.6292112574893257,0.5315875051550405,0.26770647064343495,0.9999115007262191,0.6650713270087296
V_O6_4,4,1,1.5,2,4.2374089532293375,0.08734343845004162,0.6256697258595344,0.5308521330920422,0.26374456751704667,0.9999070791875574,0.6680774444248958
V_O6_4,4,1,1.5250000000000004,2,4.250665302005482,0.08670531464277902,0.6215479551743249,0.5295611649092369,0.25956989164783284,0.9999021643386198,0.6710687160368629
V_O6_4,4,1,1.5500000000000003,2,4.263882180808523,0.08592474566678027,0.616824099514781,0.5276905211240766,0.2551781759517119,0.9998967410806959,0.6740472867218467
V_O6_4,4,1,1.5750000000000002,2,4.277044797785171,0.0849994797196774,0.6114767868679386,0.5252162639277158,0.25056575416362803,0.9998907998274806,0.6770152590275657
V_O6_4,4,1,1.6,2,4.290137769133904,0.08392831750252051,0.6054856601142145,0.5221150608077025,0.245729814524144,0.9998843384763825,0.6799746636081608
V_O6_4,4,1,1.625,2,4.303145141086388,0.08271132800024791,0.598832022447286,0.518364750000806,0.24066868759720703,0.9998773646609252,0.6829274236461912
V_O6_4,4,1,1.6500000000000004,2,4.316050427357542,0.08135007512006674,0.5914995899527251,0.5139450130677333,0.23538216585076252,0.9998698982366312,0.6858753125821814
V_O6_4,4,1,1.6750000000000003,2,4.328836664759984,0.07984784648235227,0.5834753483286488,0.5088381550391247,0.22987184981496508,0.999861973910185,0.6888199045563783
V_O6_4,4,1,1.7000000000000002,2,4.341486489608858,0.07820987251511752,0.5747505029390653,0.5030299857574106,0.22414151212886577,0.9998536438691498,0.6917625171213581
V_O6_4,4,1,1.725,2,4.353982237276406,0.07644352078509707,0.565321501505576,0.4965107871086635,0.21819746668331358,0.9998449802096048,0.6947041460255517
V_O6_4,4,1,1.75,2,4.3663060667403,0.07455844758530437,0.5551910970063929,0.4892763399240763,0.21204892558463348,0.9998360768976704,0.6976453922111014
V_O6_4,4,1,1.7750000000000004,2,4.378440111161437,0.07256668670504002,0.5443694053943219,0.48132897190671375,0.20570832218122795,0.9998270509471103,0.7005863816242884
V_O6_4,4,1,1.8000000000000003,2,4.390366654397978,0.07048265465278057,0.5328748996807999,0.47267857493377036,0.199191574471905,0.9998180424620462,0.7035266790036588
V_O6_4,4,1,1.8250000000000002,2,4.402068331915769,0.06832305303327874,0.5207352703848869,0.4633435279290378,0.19251826056763466,0.9998092131966974,0.706465197477627
V_O6_4,4,1,1.85,2,4.413528352834571,0.06610665285196068,0.5079880743774858,0.4533514520921947,0.18571167732046356,0.9998007433385452,0.7094001065405628
V_O6_4,4,1,1.875,2,4.424730737950558,0.06385395253004125,0.49468109204811456,0.4427397208040733,0.1787987555523037,0.9997928263391381,0.712328741735859
V_O6_4,4,1,1.9000000000000004,2,4.435660566650025,0.06158671123025061,0.480872318622059,0.43155564916723477,0.17180981110419608,0.9997856618005562,0.715247520089034
V_O6_4,4,1,1.9250000000000003,2,4.4463042238761545,0.059327371016805325,0.46662953084895475,0.4198562995711008,0.16477812038075396,0.9997794466644708,0.7181518659215417
V_O6_4,4,1,1.9500000000000002,2,4.456649636962489,0.05709839409962138,0.4520293954675398,0.4077078605625327,0.15773932180633454,0.9997743652168635,0.7210361520483183
V_O6_4,4,1,1.975,2,4.466686491431813,0.054921553142813134,0.43715611949529687,0.39518458585896243,0.1507306595843682,0.9997705786717185,0.7238936614369769
V_O6_4,4,1,2.0,2,4.4764064149675855,0.05281722133865566,0.4220996813682974,0.38236731605698554,0.14379010166521347,0.9997682152791784,0.7267165741225783
V_O6_minus_O12,2,1,-2.0,2,4.318209474647714,0.08311608217860843,0.49201766275967423,0.04977414040847872,0.4758889249029316,1.0,0.09468829692057044
V_O6_minus_O12,2,1,-1.975,2,4.307516566939717,0.08399466225261522,0.49701958771477606,0.05115557089735543,0.4804266956690475,0.9999043651060487,0.09623265130284227
V_O6_minus_O12,2,1,-1.95,2,4.296748293990644,0.08480712378348612,0.5017347406937194,0.05253119269415371,0.4846736455173885,0.9999066521375771,0.09778614963510443
