mu,t,line_id,prob,mask_size,density
0.25,1.25,24,0.1760914252688332,2,0.0880457126344166
0.25,1.25,25,0.05405176230180085,2,0.027025881150900426
0.25,1.25,26,0.3939296951955328,8,0.0492412118994416
0.25,1.25,27,0.05672853674734488,2,0.02836426837367244
0.25,1.25,28,0.31136157609836257,8,0.03892019701229532
0.25,1.25,29,0.07328703329461116,2,0.03664351664730558
0.25,1.25,30,0.3636875809736509,8,0.04546094762170636
0.25,1.25,31,0.1749798122829999,2,0.08748990614149996
0.25,1.25,32,0.3297715215963419,8,0.041221440199542735
0.25,1.25,33,0.06788964900612328,2,0.03394482450306164
0.25,1.25,34,0.04872080047503766,2,0.02436040023751883
0.25,1.25,35,0.3294553045396489,8,0.04118191306745611
0.25,1.25,36,0.33500034220093156,8,0.041875042775116444
0.25,1.25,37,0.06676635738272688,2,0.03338317869136344
0.25,1.25,38,0.11281255161250381,2,0.056406275806251904
0.25,1.25,39,0.4044028133766646,8,0.05055035167208308
0.25,1.5,0,0.04608230766556138,2,0.02304115383278069
0.25,1.5,1,0.3049471824766997,8,0.038118397809587465
0.25,1.5,2,0.29829294105927684,8,0.037286617632409605
0.25,1.5,3,0.2905381105052863,8,0.036317263813160784
0.25,1.5,4,0.32875614953156834,8,0.04109451869144604
0.25,1.5,5,0.294829134737653,8,0.03685364184220662
0.25,1.5,6,0.3151581022819771,8,0.03939476278524714
0.25,1.5,7,0.3205952997282464,8,0.0400744124660308
0.25,1.5,8,0.35669529800407107,8,0.044586912250508884
0.25,1.5,9,0.10850707848975596,2,0.05425353924487798
0.25,1.5,10,1.0,24,0.041666666666666664
0.25,1.5,11,0.2906827601310982,8,0.03633534501638727
0.25,1.5,12,0.05844661575549372,2,0.02922330787774686
0.25,1.5,13,0.348475567258276,8,0.0435594459072845
0.25,1.5,14,0.3227682832101557,8,0.040346035401269464
0.25,1.5,15,0.28681293456014295,8,0.03585161682001787
0.25,1.5,16,0.3248863239606131,8,0.04061079049507664
0.25,1.5,17,0.326638108781111,8,0.040829763597638874
0.25,1.5,18,0.3800393648671351,8,0.047504920608391885
0.25,1.5,19,0.3865489566587461,8,0.048318619582343264
0.25,1.5,20,0.40451470701801406,8,0.05056433837725176
0.25,1.5,21,0.3106219016150116,8,0.03882773770187645
0.25,1.5,22,0.38457556553410066,8,0.04807194569176258
0.25,1.5,23,0.36424659798977654,8,0.04553082474872207
0.25,1.5,24,0.11815203313660082,2,0.05907601656830041
0.25,1.5,25,0.05382714805673698,2,0.02691357402836849
0.25,1.5,26,0.3527665914906427,8,0.04409582393633034
0.25,1.5,27,0.08226622591904384,2,0.04113311295952192
0.25,1.5,28,0.325131500395212,8,0.0406414375494015
0.25,1.5,29,0.07377693264933188,2,0.03688846632466594
0.25,1.5,30,0.34894046745008056,8,0.04361755843126007
0.25,1.5,31,0.14147171391034685,2,0.07073585695517343
0.25,1.5,32,0.2971923519227092,8,0.03714904399033865
0.25,1.5,33,0.07913086306381002,2,0.03956543153190501
0.25,1.5,34,0.04907302089498329,2,0.024536510447491645
0.25,1.5,35,0.3048025328508879,8,0.038100316606360984
0.25,1.5,36,0.3461123500732197,8,0.043264043759152465
0.25,1.5,37,0.0745107424191867,2,0.03725537120959335
0.25,1.5,38,0.1147553180391486,2,0.0573776590195743
0.25,1.5,39,0.38443091590828876,8,0.048053864488536095
0.25,1.75,0,0.05353794748253357,2,0.026768973741266786
0.25,1.75,1,0.31080782211793007,8,0.03885097776474126
0.25,1.75,2,0.3168061798508571,8,0.039600772481357134
0.25,1.75,3,0.29369465209385637,8,0.036711831511732046
0.25,1.75,4,0.3127232898603822,8,0.03909041123254778
0.25,1.75,5,0.26171273338595413,8,0.03271409167324427
0.25,1.75,6,0.3089769378083628,8,0.03862211722604535
0.25,1.75,7,0.3429428008532628,8,0.04286785010665785
0.25,1.75,8,0.3762413797411449,8,0.047030172467643114
0.25,1.75,9,0.1059167350805077,2,0.05295836754025385
0.25,1.75,10,1.0000000000000002,24,0.04166666666666668
0.25,1.75,11,0.3005522943925031,8,0.037569036799062885
0.25,1.75,12,0.0715240771229351,2,0.03576203856146755
0.25,1.75,13,0.3620458868729012,8,0.04525573585911265
0.25,1.75,14,0.32523082326671676,8,0.040653852908339595
0.25,1.75,15,0.2987898866774813,8,0.03734873583468516
0.25,1.75,16,0.3109608821453605,8,0.03887011026817006
0.25,1.75,17,0.32699323098173855,8,0.04087415387271732
0.25,1.75,18,0.38707288237235404,8,0.048384110296544255
0.25,1.75,19,0.3742168823407803,8,0.04677711029259754
0.25,1.75,20,0.39549752578821373,8,0.04943719072352672
0.25,1.75,21,0.3007053544199335,8,0.03758816930249169
0.25,1.75,22,0.39534446576078336,8,0.04941805822009792
0.25,1.75,23,0.34808026133837466,8,0.04351003266729683
0.25,1.75,24,0.09497674064749864,2,0.04748837032374932
0.25,1.75,25,0.050328554964499034,2,0.025164277482249517
0.25,1.75,26,0.33006396816499894,8,0.04125799602062487
0.25,1.75,27,0.09076905686496277,2,0.045384528432481384
0.25,1.75,28,0.35121438424169205,8,0.043901798030211506
0.25,1.75,29,0.06781112699150493,2,0.033905563495752467
0.25,1.75,30,0.35312985198414426,8,0.04414123149801803
0.25,1.75,31,0.13729930836982523,2,0.06864965418491262
0.25,1.75,32,0.28769629436092936,8,0.03596203679511617
0.25,1.75,33,0.08885305126639813,2,0.044426525633199064
0.25,1.75,34,0.04859631078245151,2,0.024298155391225755
0.25,1.75,35,0.30395017981928335,8,0.03799377247741042
0.25,1.75,36,0.3360623258979259,8,0.04200779073724074
0.25,1.75,37,0.07664893738342182,2,0.03832446869171091
0.25,1.75,38,0.11373815304346176,2,0.05686907652173088
0.25,1.75,39,0.38848682346213664,8,0.04856085293276708
0.25,2.0,0,0.049256377360504824,2,0.024628188680252412
0.25,2.0,1,0.29849546365964635,8,0.037311932957455794
0.25,2.0,2,0.29687324038582485,8,0.03710915504822811
0.25,2.0,3,0.29707498809395544,8,0.03713437351174443
0.25,2.0,4,0.3076266904087409,8,0.038453336301092614
0.25,2.0,5,0.2737573814946544,8,0.0342196726868318
0.25,2.0,6,0.3221133682789673,8,0.04026417103487091
0.25,2.0,7,0.33344722858699793,8,0.04168090357337474
0.25,2.0,8,0.3715821880698357,8,0.04644777350872946
0.25,2.0,9,0.10288437007021892,2,0.05144218503510946
0.25,2.0,10,1.0,24,0.041666666666666664
0.25,2.0,11,0.28127372950904306,8,0.03515921618863038
0.25,2.0,12,0.06456927731204917,2,0.032284638656024586
0.25,2.0,13,0.35466043043551,8,0.04433255380443875
0.25,2.0,14,0.3377128791557491,8,0.04221410989446864
0.25,2.0,15,0.283776661087999,8,0.03547208263599987
0.25,2.0,16,0.3101296219876969,8,0.03876620274846211
0.25,2.0,17,0.3352099475767932,8,0.04190124344709915
0.25,2.0,18,0.36358990947647396,8,0.045448738684559245
0.25,2.0,19,0.38101339133520784,8,0.04762667391690098
0.25,2.0,20,0.4044295482463982,8,0.050553693530799776
0.25,2.0,21,0.29290788783709354,8,0.03661348597963669
0.25,2.0,22,0.3927953899183477,8,0.049099423739793466
0.25,2.0,23,0.34443940313403476,8,0.043054925391754345
0.25,2.0,24,0.10582592934724566,2,0.05291296467362283
0.25,2.0,25,0.0502891024384726,2,0.0251445512192363
0.25,2.0,26,0.33134282383620894,8,0.04141785297952612
0.25,2.0,27,0.07884387963984671,2,0.039421939819923354
0.25,2.0,28,0.36265270902887164,8,0.045331588628608956
0.25,2.0,29,0.06706663634522605,2,0.03353331817261303
0.25,2.0,30,0.3717839357779662,8,0.046472991972245775
0.25,2.0,31,0.1555012521347638,2,0.0777506260673819
0.25,2.0,32,0.29869721136777694,8,0.03733715142097212
0.25,2.0,33,0.09332580222155384,2,0.04666290111077692
0.25,2.0,34,0.05057571336371007,2,0.025287856681855035
0.25,2.0,35,0.31429672224455873,8,0.03928709028056984
0.25,2.0,36,0.3297206005623874,8,0.041215075070298424
0.25,2.0,37,0.07266777898317596,2,0.03633388949158798
0.25,2.0,38,0.10919388078323236,2,0.05459694039161618
0.25,2.0,39,0.40859664850326005,8,0.051074581062907506
0.5,0.0,0,0.0,2,0.0
0.5,0.0,1,0.0,8,0.0
0.5,0.0,2,1.0,8,0.125
0.5,0.0,3,1.0,8,0.125
0.5,0.0,4,0.0,8,0.0
0.5,0.0,5,0.0,8,0.0
0.5,0.0,6,0.0,8,0.0
0.5,0.0,7,1.0,8,0.125
0.5,0.0,8,0.0,8,0.0
0.5,0.0,9,1.0,2,0.5
0.5,0.0,10,1.0,24,0.041666666666666664
0.5,0.0,11,1.0,8,0.125
0.5,0.0,12,0.0,2,0.0
0.5,0.0,13,1.0,8,0.125
0.5,0.0,14,0.0,8,0.0
0.5,0.0,15,1.0,8,0.125
0.5,0.0,16,0.0,8,0.0
0.5,0.0,17,0.0,8,0.0
0.5,0.0,18,1.0,8,0.125
0.5,0.0,19,0.0,8,0.0
0.5,0.0,20,0.0,8,0.0
0.5,0.0,21,1.0,8,0.125
0.5,0.0,22,0.0,8,0.0
0.5,0.0,23,0.0,8,0.0
0.5,0.0,24,0.0,2,0.0
0.5,0.0,25,0.0,2,0.0
0.5,0.0,26,0.0,8,0.0
0.5,0.0,27,0.0,2,0.0
0.5,0.0,28,0.0,8,0.0
0.5,0.0,29,0.0,2,0.0
0.5,0.0,30,0.0,8,0.0
0.5,0.0,31,0.0,2,0.0
0.5,0.0,32,0.0,8,0.0
0.5,0.0,33,0.0,2,0.0
0.5,0.0,34,0.0,2,0.0
0.5,0.0,35,0.0,8,0.0
0.5,0.0,36,1.0,8,0.125
0.5,0.0,37,0.0,2,0.0
0.5,0.0,38,0.0,2,0.0
0.5,0.0,39,0.0,8,0.0
0.5,0.25,0,0.013484285902453002,2,0.006742142951226501
0.5,0.25,1,0.045599895816636454,8,0.005699986977079557
0.5,0.25,2,0.8131546879221375,8,0.10164433599026719
0.5,0.25,3,0.7883805386533236,8,0.09854756733166545
0.5,0.25,4,0.019985189498440394,8,0.002498148687305049
0.5,0.25,5,0.006170827414307412,8,0.0007713534267884266
0.5,0.25,6,0.17566288131643748,8,0.021957860164554685
0.5,0.25,7,0.8030467375751061,8,0.10038084219688827
0.5,0.25,8,0.18947036677929047,8,0.02368379584741131
0.5,0.25,9,0.7869805879890229,2,0.39349029399451146
0.5,0.25,10,1.0000000000000002,24,0.04166666666666668
0.5,0.25,11,0.8131615645434175,8,0.10164519556792719
0.5,0.25,12,0.013477634284667988,2,0.006738817142333994
0.5,0.25,13,0.8043588058064024,8,0.1005448507258003
0.5,0.25,14,0.1756560046951575,8,0.021957000586894686
0.5,0.25,15,0.814013401381067,8,0.10175167517263338
0.5,0.25,16,0.02083702633609001,8,0.0026046282920112514
0.5,0.25,17,0.17480416785750788,8,0.021850520982188485
0.5,0.25,18,0.8035182487570203,8,0.10043978109462753
0.5,0.25,19,0.011182430761425288,8,0.001397803845178161
0.5,0.25,20,0.16601956553004027,8,0.020752445691255034
0.5,0.25,21,0.788398695062871,8,0.09854983688285887
0.5,0.25,22,0.19078243501058673,8,0.02384780437632334
0.5,0.25,23,0.021290381108456654,8,0.0026612976385570817
0.5,0.25,24,0.00599424305600901,2,0.002997121528004505
0.5,0.25,25,5.295807843509969e-05,2,2.6479039217549843e-05
0.5,0.25,26,0.02214909456738627,8,0.002768636820923284
0.5,0.25,27,0.012643732573506457,2,0.006321866286753229
0.5,0.25,28,0.19031092382867257,8,0.02378886547858407
0.5,0.25,29,7.089320492318942e-05,2,3.544660246159471e-05
0.5,0.25,30,0.1646962175104765,8,0.020587027188809563
0.5,0.25,31,0.1620547441306262,2,0.0810273720653131
0.5,0.25,32,0.020825746547822488,8,0.002603218318477811
0.5,0.25,33,0.001294259510925379,2,0.0006471297554626895
0.5,0.25,34,5.273307494011327e-05,2,2.6366537470056635e-05
0.5,0.25,35,0.020818869926542492,8,0.0026023587408178115
0.5,0.25,36,0.7897038866728873,8,0.09871298583411091
0.5,0.25,37,0.0012942557904898257,2,0.0006471278952449129
0.5,0.25,38,0.002599672404001073,2,0.0012998362020005365
0.5,0.25,39,0.16600140912049277,8,0.020750176140061596
0.5,0.5,0,0.034245804602457255,2,0.017122902301228628
0.5,0.5,1,0.15893504067730763,8,0.019866880084663453
0.5,0.5,2,0.4251460782006652,8,0.05314325977508315
0.5,0.5,3,0.3816825526109493,8,0.04771031907636866
0.5,0.5,4,0.1072650604241486,8,0.013408132553018575
0.5,0.5,5,0.0725907629609823,8,0.009073845370122787
0.5,0.5,6,0.4530540978082919,8,0.05663176222603649
0.5,0.5,7,0.4251292097615654,8,0.05314115122019567
0.5,0.5,8,0.48746177865473406,8,0.06093272233184176
0.5,0.5,9,0.3627217043821415,2,0.18136085219107076
0.5,0.5,10,1.0,24,0.041666666666666664
0.5,0.5,11,0.42541269481738936,8,0.05317658685217367
0.5,0.5,12,0.03402140049843998,2,0.01701070024921999
0.5,0.5,13,0.4399474583842836,8,0.05499343229803545
0.5,0.5,14,0.45278748119156775,8,0.05659843514894597
0.5,0.5,15,0.43418505450483913,8,0.05427313181310489
0.5,0.5,16,0.11603742011159837,8,0.014504677513949796
0.5,0.5,17,0.444015121504118,8,0.05550189018801475
0.5,0.5,18,0.43174100372084045,8,0.05396762546510506
0.5,0.5,19,0.12179982399104286,8,0.015224977998880358
0.5,0.5,20,0.459382406711743,8,0.05742280083896788
0.5,0.5,21,0.38251507425168013,8,0.047814384281460016
0.5,0.5,22,0.5022800272774524,8,0.06278500340968154
0.5,0.5,23,0.12181669243014266,8,0.015227086553767833
0.5,0.5,24,0.06462737664637613,2,0.03231368832318807
0.5,0.5,25,0.0024047269027563344,2,0.0012023634513781672
0.5,0.5,26,0.1308556687343166,8,0.016356958591789574
0.5,0.5,27,0.026040458930034267,2,0.013020229465017134
0.5,0.5,28,0.4956682333181772,8,0.06195852916477215
0.5,0.5,29,0.003196145021800394,2,0.001598072510900197
0.5,0.5,30,0.4439982530650182,8,0.05549978163312728
0.5,0.5,31,0.41320742128127796,2,0.20660371064063898
0.5,0.5,32,0.11547151508759175,8,0.014433939385948969
0.5,0.5,33,0.01419360693600203,2,0.007096803468001015
0.5,0.5,34,0.0023625143900494385,2,0.0011812571950247193
0.5,0.5,35,0.11520489847086757,8,0.014400612308858446
0.5,0.5,36,0.39706670625767415,8,0.04963333828220927
0.5,0.5,37,0.014192497944981878,2,0.007096248972490939
0.5,0.5,38,0.028786342463682828,2,0.014393171231841414
0.5,0.5,39,0.45854988507101224,8,0.05731873563387653
0.5,0.75,0,0.03644098035026003,2,0.018220490175130014
0.5,0.75,1,0.26335197179075476,8,0.032918996473844345
0.5,0.75,2,0.1718831864723819,8,0.021485398309047738
0.5,0.75,3,0.16845555932962547,8,0.021056944916203184
0.5,0.75,4,0.24510756759412483,8,0.030638445949265604
0.5,0.75,5,0.22005312322224443,8,0.027506640402780554
0.5,0.75,6,0.5034764086315802,8,0.06293455107894752
0.5,0.75,7,0.212561653952537,8,0.026570206744067126
0.5,0.75,8,0.5271921737196806,8,0.06589902171496008
0.5,0.75,9,0.09974599451722502,2,0.04987299725861251
0.5,0.75,10,1.0,24,0.041666666666666664
0.5,0.75,11,0.1732218657561619,8,0.02165273321952024
0.5,0.75,12,0.035731915544657405,2,0.017865957772328703
0.5,0.75,13,0.25275470305807485,8,0.031594337882259356
0.5,0.75,14,0.5021377293478002,8,0.06276721616847503
0.5,0.75,15,0.19227351600719306,8,0.024034189500899132
0.5,0.75,16,0.26415921784515595,8,0.03301990223064449
0.5,0.75,17,0.4830860790967691,8,0.06038575988709614
0.5,0.75,18,0.23793792600420133,8,0.029742240750525166
0.5,0.75,19,0.32464040489603774,8,0.04058005061200472
0.5,0.75,20,0.5681924688796196,8,0.07102405860995245
0.5,0.75,21,0.17402911181056308,8,0.021753638976320384
0.5,0.75,22,0.5673852228252185,8,0.07092315285315232
0.5,0.75,23,0.28396193741588266,8,0.03549524217698533
0.5,0.75,24,0.16953882737323073,2,0.08476941368661536
0.5,0.75,25,0.01539464236607024,2,0.00769732118303512
0.5,0.75,26,0.30435226695069384,8,0.03804403336883673
0.5,0.75,27,0.02164024852260663,2,0.010820124261303314
0.5,0.75,28,0.5420089507735542,8,0.06775111884669427
0.5,0.75,29,0.020354625595050597,2,0.010177312797525298
0.5,0.75,30,0.5237645465769242,8,0.06547056832211552
0.5,0.75,31,0.43128616032019934,2,0.21564308016009967
0.5,0.75,32,0.25992434464799835,8,0.032490543080999794
0.5,0.75,33,0.03854989455843735,2,0.019274947279218677
0.5,0.75,34,0.014765027887892856,2,0.007382513943946428
0.5,0.75,35,0.25858566536421834,8,0.03232320817052729
0.5,0.75,36,0.2128834816323209,8,0.026610435204040113
0.5,0.75,37,0.03853384933221722,2,0.01926692466610861
0.5,0.75,38,0.07801783363215245,2,0.039008916816076225
0.5,0.75,39,0.562618916398682,8,0.07032736454983525
0.5,1.0,0,0.028725343693676075,2,0.014362671846838038
0.5,1.0,1,0.302858228105212,8,0.0378572785131515
0.5,1.0,2,0.16304635306181442,8,0.020380794132726802
0.5,1.0,3,0.20019518651948498,8,0.025024398314935623
0.5,1.0,4,0.3400352653394457,8,0.042504408167430716
0.5,1.0,5,0.3417964685146222,8,0.042724558564327775
0.5,1.0,6,0.39969290513288963,8,0.049961613141611204
0.5,1.0,7,0.21147620632412834,8,0.026434525790516042
0.5,1.0,8,0.3956206539001613,8,0.049452581737520165
0.5,1.0,9,0.06920634046545211,2,0.034603170232726056
0.5,1.0,10,0.9999999999999994,24,0.041666666666666644
0.5,1.0,11,0.16535740111936625,8,0.020669675139920782
0.5,1.0,12,0.0292068730100696,2,0.0146034365050348
0.5,1.0,13,0.26258287758521603,8,0.032822859698152004
0.5,1.0,14,0.3973818570753378,8,0.049672732134417225
0.5,1.0,15,0.17839962409918605,8,0.022299953012398257
0.5,1.0,16,0.35307748831926555,8,0.044134686039908194
0.5,1.0,17,0.38433963409551797,8,0.048042454261939746
0.5,1.0,18,0.2626110813617792,8,0.0328263851702224
0.5,1.0,19,0.4372607418052955,8,0.05465759272566194
0.5,1.0,20,0.49694658537530256,8,0.06211832317191282
0.5,1.0,21,0.21557666133341977,8,0.02694708266667747
0.5,1.0,22,0.446727325161249,8,0.05584091564515613
0.5,1.0,23,0.3888308885429816,8,0.0486038610678727
0.5,1.0,24,0.2161095226136786,2,0.1080547613068393
0.5,1.0,25,0.03860922817245034,2,0.01930461408622517
0.5,1.0,26,0.40418415958035325,8,0.05052301994754416
0.5,1.0,27,0.028816488787787725,2,0.014408244393893863
0.5,1.0,28,0.39559245012359817,8,0.04944905626544977
0.5,1.0,29,0.05126106692998826,2,0.02563053346499413
0.5,1.0,30,0.43276948735783194,8,0.05409618591972899
0.5,1.0,31,0.28109726633677495,2,0.14054863316838748
0.5,1.0,32,0.3400070615628826,8,0.04250088269536032
0.5,1.0,33,0.056562967083077564,2,0.028281483541538782
0.5,1.0,34,0.03581665079850498,2,0.01790832539925249
0.5,1.0,35,0.33769601350533074,8,0.04221200168816634
0.5,1.0,36,0.2643722845369556,8,0.03304653556711945
0.5,1.0,37,0.05650002576552906,2,0.02825001288276453
0.5,1.0,38,0.10808822634301028,2,0.05404411317150514
0.5,1.0,39,0.48156511056136775,8,0.06019563882017097
0.5,1.25,0,0.03196827344389862,2,0.01598413672194931
0.5,1.25,1,0.3011626110321691,8,0.03764532637902114
0.5,1.25,2,0.24237022822979404,8,0.030296278528724255
0.5,1.25,3,0.2696808900789658,8,0.03371011125987072
0.5,1.25,4,0.35320513322251906,8,0.04415064165281488
0.5,1.25,5,0.34989368446273106,8,0.04373671055784138
0.5,1.25,6,0.33381530646687396,8,0.041726913308359245
0.5,1.25,7,0.27155221676619123,8,0.033944027095773904
0.5,1.25,8,0.3369746761751117,8,0.04212183452188896
0.5,1.25,9,0.09934415834216882,2,0.04967207917108441
0.5,1.25,10,0.9999999999999996,24,0.04166666666666665
0.5,1.25,11,0.24252230728134425,8,0.03031528841016803
0.5,1.25,12,0.03707095407933884,2,0.01853547703966942
0.5,1.25,13,0.3131316393621568,8,0.0391414549202696
0.5,1.25,14,0.3336632274153237,8,0.041707903426915466
0.5,1.25,15,0.24108218520878175,8,0.03013527315109772
0.5,1.25,16,0.3517650111499565,8,0.043970626393744563
0.5,1.25,17,0.3351033494878862,8,0.04188791868598578
0.5,1.25,18,0.33786349970333507,8,0.042232937462916884
0.5,1.25,19,0.4238144653033316,8,0.05297680816291645
0.5,1.25,20,0.42915649888886476,8,0.053644562361108095
0.5,1.25,21,0.2931247073991317,8,0.036640588424891464
0.5,1.25,22,0.3785540987710773,8,0.047319262346384665
0.5,1.25,23,0.3946324767669344,8,0.0493290595958668
0.5,1.25,24,0.17475888694455188,2,0.08737944347227594
0.5,1.25,25,0.05384537893089707,2,0.026922689465448534
0.5,1.25,26,0.39334443374592215,8,0.04916805421824027
0.5,1.25,27,0.057364496564379745,2,0.028682248282189873
0.5,1.25,28,0.31224281583393343,8,0.03903035197924168
0.5,1.25,29,0.07269879934337548,2,0.03634939967168774
0.5,1.25,30,0.3642853380242834,8,0.04553566725303543
0.5,1.25,31,0.17530285474870277,2,0.08765142737435139
0.5,1.25,32,0.32847327288134076,8,0.041059159110167595
0.5,1.25,33,0.06790073356199323,2,0.03395036678099662
0.5,1.25,34,0.04859061924390663,2,0.024295309621953316
0.5,1.25,35,0.3283211938297906,8,0.04104014922872382
0.5,1.25,36,0.33455205094354706,8,0.04181900636794338
0.5,1.25,37,0.06723637078269035,2,0.03361818539134517
0.5,1.25,38,0.11391847401409616,2,0.05695923700704808
0.5,1.25,39,0.4057126815686988,8,0.05071408519608735
0.5,1.5,0,0.046057006366108426,2,0.023028503183054213
0.5,1.5,1,0.30400384663411445,8,0.038000480829264306
0.5,1.5,2,0.2985349007436699,8,0.03731686259295874
0.5,1.5,3,0.29016962057483264,8,0.03627120257185408
0.5,1.5,4,0.32793921810333126,8,0.04099240226291641
0.5,1.5,5,0.2929482062401769,8,0.036618525780022115
0.5,1.5,6,0.31394222367205804,8,0.039242777959007255
0.5,1.5,7,0.32099809862339274,8,0.04012476232792409
0.5,1.5,8,0.35695559782446007,8,0.04461944972805751
0.5,1.5,9,0.10825493538245357,2,0.05412746769122678
0.5,1.5,10,0.9999999999999996,24,0.04166666666666665
0.5,1.5,11,0.29051253845442215,8,0.03631406730680277
0.5,1.5,12,0.058497138550455824,2,0.029248569275227912
0.5,1.5,13,0.3500961959353627,8,0.043762024491920334
0.5,1.5,14,0.3219645859613057,8,0.040245573245163216
0.5,1.5,15,0.28635000463982796,8,0.035793750579978495
0.5,1.5,16,0.32377668428873696,8,0.04047208553609212
0.5,1.5,17,0.32612711977590003,8,0.040765889971987504
0.5,1.5,18,0.3823968475734167,8,0.047799605946677086
0.5,1.5,19,0.38752287558427173,8,0.048440359448033966
0.5,1.5,20,0.4058265327910525,8,0.050728316598881565
0.5,1.5,21,0.3102853761090447,8,0.03878567201363059
0.5,1.5,22,0.38605369513643,8,0.04825671189205375
0.5,1.5,23,0.3650596777045489,8,0.04563245971306861
0.5,1.5,24,0.11677442060594884,2,0.05838721030297442
0.5,1.5,25,0.05352531559425883,2,0.026762657797129413
